Complexity,LOC,Lang_Type,Maint_Type,Skill,Age,Interdependence,Team_Size,Exp,Def_Density,Def_Severity,Churn,Change_Req,Test_Cov,Doc_Quality,Cost
58,65323,2,1,10,18,3,14,2,9.85600734,1,44.30399766,28,88.57019135,1,9857.878809
63,617210,1,1,10,3,1,8,2,6.866786117,2,61.78131946,4,64.92287795,1,19970.55643
62,190139,2,1,4,12,1,17,1,2.43614792,3,76.99736182,76,16.35456868,2,16037.83591
22,181448,3,3,8,13,3,18,3,7.985558381,3,10.39593759,0,3.36497234,2,11565.8458
58,701947,2,1,6,2,1,12,1,1.070291342,2,96.23653165,86,14.11096483,2,24916.04214
58,955480,1,2,4,9,1,17,1,7.806993042,2,89.02206706,2,60.87979602,2,28806.61168
86,236659,1,1,4,5,2,14,2,9.101961241,3,27.03485905,66,17.92962353,1,17009.25418
49,390678,1,4,2,0,1,16,2,3.828333948,1,82.2760243,70,22.57630749,3,17872.01044
52,855016,1,1,2,13,2,14,2,6.30635295,2,51.8323923,99,2.513972576,3,30459.97753
42,105537,3,2,4,7,1,9,2,4.301427321,2,46.18064816,34,72.29306722,2,12268.8553
70,865909,1,3,5,18,3,4,2,4.37765055,1,31.44341058,14,81.03643998,2,28352.79771
15,242983,1,3,8,13,3,11,2,3.103708891,2,58.09685866,66,79.68481768,2,14413.66701
54,567821,2,1,6,9,2,6,3,7.621296205,1,72.98891177,92,12.75681514,3,22895.92603
60,789260,2,3,4,16,2,15,3,9.361765642,2,41.0932905,29,90.33011274,3,25698.54189
97,2917,2,2,7,8,3,5,2,9.407508592,3,62.9219193,81,67.22788295,2,12886.42163
8,283762,1,2,8,5,1,11,2,1.747812849,1,69.93129212,74,89.75286224,2,13582.14912
53,557542,1,1,2,10,3,18,3,8.747436497,3,71.1121817,42,44.71605045,2,22513.98405
60,787275,2,1,7,6,3,13,1,7.374314414,1,5.196609813,59,43.69548611,2,25496.95963
5,368436,1,3,2,16,3,11,2,2.528374007,2,85.97478057,39,78.45365187,2,18941.89478
68,510930,1,2,2,0,2,14,2,0.672846129,1,45.82533148,64,9.329785548,2,20651.71341
6,572650,1,2,8,4,1,18,3,2.679972669,3,26.24160817,28,52.08740366,2,17791.33127
96,283272,1,3,2,8,2,19,1,9.122082368,3,24.17645075,73,83.63842356,1,18397.14625
94,386925,1,3,9,17,3,15,2,6.331786749,2,48.30141128,91,83.01925631,3,18097.99317
47,767641,1,1,1,20,1,9,3,7.210546609,3,88.68315395,94,95.61328563,3,29581.15757
99,715743,2,2,9,1,3,8,2,2.571523511,2,37.83475817,18,69.82725935,2,22302.91355
55,590833,2,1,1,10,1,20,1,7.193881556,3,74.97257468,2,20.77706294,2,23103.1404
40,83180,3,3,10,5,1,1,3,0.281215063,3,9.681873099,35,2.028031489,1,10794.85056
52,613246,1,2,10,7,1,4,2,3.753213458,3,47.60567022,42,47.94157986,1,22018.8539
16,404081,1,4,2,3,1,14,2,6.267533485,2,99.16861404,14,51.37038656,1,18050.51255
13,920723,1,1,6,17,2,2,2,1.460965655,1,77.04378028,96,24.02625845,2,31085.51288
30,302953,2,1,6,10,1,16,2,8.230035744,2,21.05284884,40,12.46974471,3,15312.63037
19,379892,2,1,1,4,3,3,2,2.350312988,1,50.14414737,89,58.62081662,2,20462.38387
17,6287,1,1,7,14,2,8,1,6.522811128,2,23.36247636,79,76.4255674,2,11525.57782
63,258665,3,1,8,17,1,6,1,4.051971426,2,40.95609273,35,99.31541036,2,15595.1235
19,952891,1,4,2,1,2,16,3,5.960435955,2,78.00840237,96,75.83026172,1,29875.60299
92,9512,2,1,8,10,3,16,2,1.074505526,1,77.12248153,83,79.36324143,1,9534.670546
58,657702,2,1,9,12,3,7,1,0.169127999,1,22.81003779,76,61.64608782,3,22948.54211
55,457292,3,3,6,3,1,13,2,9.095644274,2,92.22233182,32,98.5922659,3,17780.59343
90,109872,2,2,5,6,3,13,3,2.696300088,3,59.25681828,4,63.99563851,2,11273.39772
90,937720,3,3,9,10,3,5,1,8.196770028,2,37.9924291,100,86.02532864,2,30953.78586
62,773042,1,1,9,3,1,20,2,9.993503005,2,50.19355808,77,94.57846462,3,22960.37344
23,94070,3,2,1,14,1,18,1,2.11431258,3,60.50712534,90,92.98585005,1,14695.50838
9,605055,1,1,3,0,2,15,1,2.651707412,2,55.98905318,86,38.14153438,3,22654.80066
12,623117,3,1,9,2,1,18,1,6.628597876,1,48.64050355,13,7.866205831,2,18834.74025
1,945118,2,4,2,13,3,2,3,9.654486346,2,50.49328041,67,17.18737025,2,32833.40133
58,430474,3,1,4,5,2,10,1,9.158143482,1,17.64119104,82,5.92233054,1,21184.277
1,43078,1,2,4,17,3,13,1,5.028755201,3,81.27329043,46,10.53969348,2,13475.40504
34,369432,2,2,2,0,2,18,2,7.951102825,1,54.17603199,53,18.46512459,3,17034.9792
96,608812,2,1,3,5,1,15,3,1.357458531,2,13.10798617,3,34.10943166,1,21071.43147
48,228645,2,3,3,5,1,12,2,9.774381842,1,76.61571016,93,54.35396466,2,16394.87709
89,537507,1,1,1,20,2,15,2,9.64353234,1,93.24439784,82,71.16820594,1,24859.03316
1,787667,1,2,6,15,3,13,1,1.637289579,3,94.73068992,94,21.09273361,3,27939.79507
16,306073,1,4,8,4,3,18,2,2.994231248,1,36.90177324,94,67.25224042,2,13942.86959
61,128309,1,2,3,16,1,15,2,1.001549975,1,13.55168736,8,70.42590745,3,11439.83436
64,330588,3,4,5,9,1,11,2,2.717175989,2,51.83996266,52,55.86223369,2,16974.05508
63,664927,1,1,1,20,1,19,2,8.159557894,1,11.26092293,76,90.36178698,1,25497.18253
69,889266,3,2,10,17,2,3,2,3.783156072,1,93.39874185,77,11.09948139,1,29484.6345
22,465008,1,1,7,6,1,7,1,0.883969671,3,18.35796274,59,17.71214576,1,20198.22532
93,721801,1,3,10,2,2,14,2,3.422255248,3,25.276586,45,42.86648244,1,22730.96363
67,347699,2,4,1,12,2,14,1,9.813833342,3,40.66365269,53,12.67127352,2,21056.96886
76,336842,2,1,9,14,3,13,3,6.296835953,3,38.31644686,73,56.62961437,1,17176.80969
26,387594,1,2,8,19,2,12,3,4.161609464,2,79.46628924,94,39.84004666,2,18526.97193
16,773608,2,1,7,18,1,9,3,1.665385135,1,45.63168206,36,28.45957945,2,24492.26113
51,661775,2,2,10,2,2,1,3,9.861767973,3,17.076826,22,16.9989813,2,22597.07111
86,692519,1,2,7,3,2,19,2,8.208490093,3,26.72098955,26,33.53382383,3,22229.49572
57,44925,3,4,5,4,2,11,3,2.814773025,3,50.91133852,69,60.79593508,2,11221.57464
29,138023,3,2,5,0,3,19,2,0.700686957,2,14.74539174,89,57.57852109,3,11243.47044
78,88388,2,1,5,3,3,18,2,0.566255574,1,61.16556756,65,16.36240002,1,11221.58939
92,533295,1,1,1,11,1,12,2,1.203781495,3,56.57473066,60,12.49198107,2,23964.23199
69,258802,2,1,8,9,1,1,2,5.807685836,3,71.47023164,76,2.667676261,2,17927.48298
47,436048,1,1,1,20,2,19,3,9.287634212,3,93.77046154,50,1.242559379,2,21926.15014
94,59596,1,1,4,19,3,20,2,4.96743428,1,91.22545611,49,87.98104357,2,11729.98027
62,908533,1,3,9,12,1,17,2,8.429454825,1,94.60756181,18,4.508885601,2,26261.55444
69,949027,1,2,9,13,2,5,3,4.458866199,1,24.4715597,0,73.12211099,2,26807.56331
76,352005,3,2,5,4,2,3,1,7.085835458,3,13.15653066,39,87.19850962,2,18977.4811
16,780554,2,1,4,3,1,2,2,7.318727373,1,30.22767005,31,9.805784856,3,26181.03324
90,874172,2,3,3,13,2,3,3,1.739637059,1,89.50851728,21,43.63014238,3,28843.64487
90,540812,1,3,3,9,3,8,2,3.61216059,3,97.20534746,92,96.23029832,2,24401.17981
48,523244,1,1,5,16,1,16,2,6.373021565,1,85.93249511,65,83.41386605,1,20952.70597
85,413498,1,3,10,9,2,6,2,0.706966082,3,11.00177211,39,48.97040319,3,17330.96144
39,680290,3,2,1,6,2,13,2,3.615401878,2,94.74279981,37,76.25711128,3,24343.48307
100,918581,1,1,5,15,3,16,3,5.347994663,3,42.33580274,47,83.33776244,1,29309.72086
33,500097,3,2,6,0,3,16,2,9.96224493,2,0.931029076,54,34.80269632,2,19034.79268
94,650789,2,2,7,16,2,3,2,4.745335626,3,44.23937407,74,89.21529169,3,25559.35752
23,808043,1,1,9,20,3,13,1,8.160567571,3,4.606916968,80,47.04733197,3,27459.47802
10,149056,2,4,3,8,2,14,1,4.320672851,1,54.38779212,54,52.78073636,1,13707.31888
69,15060,1,3,2,5,2,8,3,7.963907226,1,33.85540274,50,99.97076378,2,11057.1601
100,739345,3,2,3,18,1,12,2,5.954148016,1,47.34349336,59,84.33029662,3,26500.7293
34,478272,3,2,9,12,1,8,2,8.865954415,2,61.31703607,7,36.17700058,3,18261.85062
52,519545,1,2,7,2,1,9,1,4.109425524,3,86.88010958,85,1.034559647,3,21870.8975
95,830735,1,2,9,6,2,1,2,6.043044198,2,66.19015765,67,62.61740738,3,27498.78113
10,191279,2,2,2,8,1,6,3,6.300186806,2,43.40488685,74,70.39134261,1,15968.70969
19,731406,3,1,5,4,3,19,2,4.173829418,1,81.94278537,71,65.08026901,3,23069.41418
58,685647,1,2,4,9,1,11,1,1.443120437,3,90.55821376,8,96.78623512,1,24222.18076
96,40711,2,3,2,16,1,11,2,0.935594069,3,11.97599664,89,86.29710273,3,13889.68836
1,144026,2,2,9,11,2,13,3,0.166715506,1,53.19329776,1,44.88316932,2,8649.326346
69,336484,2,1,9,15,3,11,2,8.735342642,2,28.45119597,79,6.285748747,3,17847.61276
4,466317,1,3,6,2,1,18,3,2.364749122,1,4.706119788,94,47.60587695,1,17050.28674
16,990024,2,1,6,8,2,15,2,2.115067493,2,66.85466951,69,68.924402,2,29042.01608
24,219134,3,1,8,14,3,1,3,7.360354004,2,86.27707775,84,60.77098082,1,16582.39098
80,103974,1,1,6,4,1,7,2,3.200161131,1,16.29026545,89,53.81370677,2,12617.81037
2,150646,1,1,1,12,2,13,1,5.060446924,2,81.24136576,58,46.8818958,3,15376.35256
92,403400,3,3,4,13,3,12,2,1.625110653,2,85.33957335,18,29.3761873,3,18883.44706
32,151168,1,2,7,19,1,18,2,9.597457215,2,91.43404427,27,27.73467617,2,12757.92918
91,593016,3,1,2,14,2,19,3,8.515814,2,26.52850891,71,50.02314789,1,23879.31247
84,690376,1,3,9,15,2,15,3,8.63789623,1,90.39530652,13,16.06031464,3,21877.68301
24,536534,1,3,8,12,2,8,2,4.067737486,3,32.06627547,23,34.06854236,3,20172.0997
12,439774,3,3,8,16,1,19,2,7.623612137,3,55.23380135,43,32.39792747,3,17705.03095
50,512937,1,1,7,7,1,10,1,1.438761554,2,5.050747083,100,58.71328016,3,20690.73709
35,412597,2,2,4,20,2,7,3,0.086190026,1,4.388108837,55,6.668230036,3,19390.81725
33,915228,1,4,2,1,1,18,2,0.199729326,3,72.03732127,89,82.96686803,2,28710.05086
33,954959,2,3,3,4,3,16,2,5.866017374,3,44.4479978,94,56.23783804,3,30575.64335
61,93263,1,1,6,5,2,20,2,4.553949052,1,25.62923754,50,67.08266808,2,9587.974412
51,922522,1,1,5,11,2,6,1,5.180153489,2,19.0413496,31,70.30939038,3,29445.56819
43,536590,3,2,8,17,3,9,2,0.074631404,1,66.99534909,49,29.14841368,3,20337.75575
12,854938,1,4,6,0,2,13,2,4.226866197,2,0.040154403,40,47.03715674,1,25421.27582
67,566445,2,2,6,16,1,8,1,7.180681612,1,80.58911692,65,95.62459559,2,22988.66779
65,580205,1,2,1,10,3,16,3,4.42693702,2,7.924960613,24,76.6705238,1,22019.71327
33,224810,2,1,4,9,1,13,2,7.322192063,2,19.14896149,60,96.95568752,1,14984.60714
40,97646,1,2,5,18,1,13,1,2.330189644,2,38.62363953,65,74.62543451,2,13207.80282
74,346266,3,3,3,13,3,17,2,8.131420045,2,48.48587397,41,17.56001397,3,18370.29123
43,811951,1,1,9,9,2,20,3,5.884312405,2,35.49951158,64,6.453588384,1,24370.41291
44,491025,1,3,1,14,2,5,2,2.107630994,2,32.0712165,35,57.76614367,2,22528.95775
29,481703,1,4,6,18,1,17,2,2.367204759,1,96.39160121,75,35.78132797,3,19459.9252
13,975323,1,1,6,3,2,9,1,6.280304646,1,64.15796812,8,27.54579101,3,28159.8224
12,344054,2,2,10,1,1,2,1,8.299395932,3,2.343295537,35,80.72109964,2,15910.52507
95,907862,1,1,5,8,3,18,2,4.15627782,1,43.01759084,91,36.69932671,3,28495.96247
46,858756,3,3,5,9,1,9,3,2.583004291,3,87.50086997,37,31.70009697,2,27688.92381
2,268552,1,2,10,10,3,6,3,8.670116069,3,30.14561864,32,84.99875932,1,14208.79211
35,60379,1,2,5,13,2,11,1,6.692682918,1,9.455634477,41,84.62873365,1,11702.83913
87,26053,2,3,6,6,3,6,2,4.480854873,2,75.83847716,60,35.63666378,1,12411.97124
81,403662,2,1,8,14,3,6,3,4.879001953,2,60.60138319,45,83.2498701,2,18266.64841
90,657282,1,4,2,18,2,13,2,2.042564679,3,57.03125078,85,85.07784903,3,26459.27423
8,99723,1,2,6,14,2,11,3,6.268026301,3,5.357655961,88,42.3930535,3,12954.12037
93,576644,1,1,1,7,1,14,1,3.587425105,3,14.04990098,60,6.647313021,2,24725.39889
26,273933,2,2,4,10,1,2,3,9.956451767,1,62.25493962,17,0.158464447,2,16768.99523
74,885152,2,3,10,8,3,8,3,4.801835153,2,20.78238415,69,52.32924629,1,27078.84297
90,854088,1,1,3,14,3,3,3,4.858856062,2,50.40700797,81,34.40754934,3,30900.60515
34,831460,3,3,9,0,2,3,2,5.658517874,2,54.4881686,79,99.71318942,3,25835.36074
7,851916,3,4,3,0,1,1,2,9.167560031,1,28.35071903,14,77.24109996,1,27344.4186
68,33154,2,1,6,18,2,19,3,8.008180999,1,94.84251555,47,76.12754564,1,10181.83522
58,214942,3,4,1,2,2,18,2,4.511300698,3,84.24641068,71,95.52427683,2,15520.95935
75,265480,1,1,6,9,2,17,2,7.18699266,2,72.23735076,12,88.77243979,2,13851.76162
29,366821,1,1,4,7,3,20,3,5.862354988,2,7.799386641,42,31.81874795,2,16083.46495
36,855211,1,1,8,14,3,13,3,4.923670487,2,10.61300193,59,16.59872216,2,26568.66484
89,282173,1,3,9,9,1,3,3,1.923157728,3,49.27813459,56,74.58922651,2,15676.27418
21,846633,2,2,4,0,2,1,2,4.639362635,3,16.07133492,70,37.82738937,1,29408.67904
36,33265,3,1,10,17,2,4,3,2.45818587,1,97.82654635,16,47.31726516,2,9137.078667
10,366060,1,2,10,1,2,13,3,9.148421499,1,15.8520234,49,63.03977313,2,13509.90454
73,244322,1,2,6,18,1,17,1,3.354068135,1,48.74678355,31,90.78726769,3,13862.70805
24,175944,1,1,1,12,1,11,2,9.522640145,3,36.41210568,21,41.90877537,3,15599.11679
64,571485,3,3,4,0,3,2,2,5.330552901,2,63.93864215,54,78.33168902,3,22839.13161
99,913165,1,3,7,1,2,16,2,6.315443787,2,12.90364089,56,26.83397913,3,27081.02279
49,449396,2,2,1,15,2,2,3,5.429404445,2,43.0316428,12,69.79717909,2,21488.04687
99,155782,1,4,8,14,3,19,2,1.29380617,2,27.47050328,46,0.157942108,2,12370.79371
36,685846,1,2,10,12,3,19,3,3.75821219,3,88.77515247,86,87.15072135,3,21775.10977
82,72907,3,4,6,15,1,16,3,0.991461123,2,4.058571213,61,3.037957995,1,11542.19939
96,916308,3,2,5,16,2,19,2,6.229540442,1,91.3727494,53,71.27537548,2,28578.22404
24,203967,1,2,10,20,2,9,3,4.468741952,1,83.29941386,28,4.625818926,2,12836.45308
23,851867,3,1,9,6,3,1,2,7.779849716,2,29.75707164,21,26.62456994,2,26802.86463
62,303775,2,3,2,16,3,10,3,2.20470481,3,78.92906547,64,49.72024036,1,19463.4134
96,392182,3,2,5,6,2,19,1,1.645660584,2,3.121356034,28,41.99386853,2,16863.87415
37,757892,1,1,6,12,2,1,3,4.06332231,3,96.68655503,47,19.18361146,3,27150.76889
12,283247,2,1,7,4,3,2,2,9.265853832,3,52.65949426,4,33.38149117,2,16041.00794
55,65772,1,2,5,16,1,16,2,7.10421815,1,30.32810261,34,72.77063701,3,10499.79596
13,127108,2,2,9,2,1,12,3,4.189236248,1,36.25832126,73,66.92570926,2,9428.118139
23,15382,1,3,1,6,2,8,2,5.172721698,1,6.640535346,82,7.181458376,3,12666.30026
89,85291,1,3,7,16,1,18,2,0.842130112,3,98.9349514,100,74.73158256,2,12727.39194
99,364339,1,1,10,6,1,2,2,9.845758964,1,3.929194515,70,5.30458812,2,17977.95599
30,660116,2,3,7,20,3,13,3,6.664073047,2,65.49071231,45,54.29263891,1,23578.25448
17,283753,1,1,4,0,3,6,2,2.854040685,2,44.27359277,34,26.0062748,1,16191.76928
62,148550,2,3,9,16,2,6,1,5.858083942,3,94.89162182,44,58.76901276,2,14613.57638
84,233050,3,3,5,16,1,9,2,1.094823661,1,24.59997403,12,26.13283959,2,14722.15384
89,433882,1,2,4,10,1,16,2,9.658366688,2,53.20868239,9,98.49579696,2,18239.56211
86,338827,2,3,7,2,1,11,1,1.747849879,2,48.23562086,65,30.97281837,1,17067.77491
13,493313,1,1,4,14,1,7,2,6.480303181,2,70.28664441,69,24.19606357,3,22178.7629
59,387858,3,2,3,20,3,10,2,2.454544625,3,6.801023195,71,27.84652909,3,21173.15429
19,655618,1,3,9,10,1,10,1,7.175613826,1,19.378913,99,89.64728573,1,23045.34309
49,596603,2,2,8,15,2,20,2,7.768213672,3,21.45648201,24,63.62188287,2,20419.94495
100,865266,3,1,1,8,1,18,3,6.734197289,2,73.81507548,43,73.06840974,3,27842.13101
12,389349,3,2,7,0,3,20,1,6.144994603,2,18.91386963,59,91.80105101,2,15373.0383
61,15153,2,3,9,15,3,9,2,8.92469094,2,57.34917639,46,91.18724848,2,10380.40249
19,601613,1,1,8,8,3,15,2,0.78626711,2,21.52438205,39,73.89458466,2,19494.56277
76,241773,2,1,8,18,3,4,2,3.309147658,1,86.16249501,6,19.78244288,1,15559.36281
9,931503,3,3,6,11,2,8,3,2.482874796,2,94.21854545,45,84.33733207,2,28071.06689
71,56318,2,3,4,18,1,9,2,9.880139621,2,51.84929749,22,20.37760342,1,13729.84442
28,395030,1,1,8,8,2,13,2,3.893897797,2,35.23088842,82,74.28988141,2,17053.24541
78,378177,3,1,3,6,2,9,1,7.326126992,2,23.4057775,45,68.56030665,1,19782.57852
95,77077,2,1,9,13,2,4,2,6.847251639,3,4.978100152,85,75.88888501,3,13267.26681
52,877906,2,1,2,18,1,17,2,2.120812375,2,26.85000762,12,53.26856807,2,27841.76559
83,134515,1,2,2,18,1,16,1,2.389976802,1,65.42357799,20,63.87261822,1,13997.68939
16,994497,2,3,7,1,2,15,2,2.812845636,2,53.36169313,0,95.33200804,2,26044.71295
69,207988,1,2,10,8,2,3,3,4.111272783,3,94.40412783,18,10.10885942,1,14031.81932
99,860751,2,2,4,12,3,20,2,2.343250657,3,39.62772625,59,30.88472748,2,28403.63642
12,126885,1,1,10,14,1,5,2,0.196514827,2,69.38633423,32,61.13570131,2,11062.92614
25,897209,2,3,8,2,2,5,3,8.793930568,3,48.93227475,3,96.40541301,1,26279.1803
52,542656,3,2,9,10,1,20,3,9.656098314,1,51.25762159,2,9.557444766,1,17399.44349
85,671688,1,4,7,20,1,15,2,3.41570387,2,26.77743146,90,2.254922153,2,25136.66832
100,189014,3,2,5,13,2,18,3,3.385068794,3,45.49507768,51,5.574959847,1,14765.51267
53,92751,1,1,8,7,1,15,3,0.070918128,3,47.0784997,98,5.240568646,3,11225.09862
23,231203,3,2,4,17,1,2,2,6.802506883,2,70.66425217,27,90.78158578,2,16654.81609
16,814738,2,1,2,18,2,13,2,8.254398957,3,94.06399992,69,72.12579079,2,29654.26199
57,696275,2,2,6,15,1,4,2,1.466083004,1,32.93212775,69,67.71063662,2,25054.66257
39,824651,2,1,9,1,1,10,3,1.596663494,3,4.220046858,54,52.25728203,2,24091.21376
53,212951,3,1,1,7,1,13,2,7.9008325,2,49.62951255,56,78.1952617,3,15745.2982
42,506155,1,3,10,5,1,10,1,6.162907484,1,54.44613321,86,15.56479928,1,19875.97342
58,196716,1,1,7,11,1,9,3,0.448605576,1,16.84405511,96,39.19411898,1,14051.45964
39,585567,2,3,10,14,2,8,2,6.225469905,2,76.04646063,15,49.00042508,1,20789.11504
14,316172,3,1,9,7,1,3,1,3.089177228,1,98.49291084,23,11.04094977,1,15829.41278
95,891695,2,2,10,3,1,16,2,3.687251555,2,94.5774717,68,41.95137093,1,26255.9988
5,1126,2,2,9,14,2,14,2,7.697314183,1,19.71060388,40,31.65017793,2,8174.302658
35,839761,1,2,10,19,2,9,3,8.109351927,1,87.53632399,76,3.558214579,2,27158.25467
87,28632,3,1,3,16,3,11,2,4.003566268,2,70.44936364,46,13.67354027,3,13208.50804
93,501315,1,1,5,12,3,3,3,9.47152936,2,45.38465638,75,76.40368232,1,23241.33939
75,721670,2,1,8,17,3,5,2,4.06462718,2,54.06109943,68,1.80379095,2,26792.13031
18,110945,1,1,8,1,2,10,1,7.718360352,3,84.9600175,100,93.42532991,3,12661.28282
76,318320,1,2,4,12,2,13,3,4.838772646,3,48.01349396,30,8.642463245,3,17263.9201
9,251869,1,4,1,12,2,4,2,8.975323265,3,37.32073691,91,79.92380942,2,19737.27792
74,742426,1,3,1,14,1,13,2,9.077612437,2,49.3247493,91,89.86165409,2,28369.28845
58,499716,2,3,4,19,1,12,2,0.874168079,3,57.9129804,29,94.11355849,3,20685.16613
17,176399,1,3,6,9,1,5,3,9.364933313,1,18.90776538,17,86.74770235,2,12236.53513
7,463120,1,2,8,2,3,10,2,8.255348415,1,90.09077303,43,28.75500394,1,18145.83867
46,135869,1,1,6,18,2,9,1,7.913107143,2,67.41869488,26,33.30871313,3,14272.69706
13,179954,1,4,9,2,3,20,1,2.009113397,3,63.32689173,98,42.65456986,2,12370.0801
40,670078,1,2,9,13,2,7,2,8.051192088,1,9.949622618,25,13.92966894,1,22892.13063
42,35560,1,2,2,7,2,2,3,8.501327347,1,60.41739382,59,2.227245507,2,13686.14725
9,864021,2,1,10,3,1,7,2,2.891503345,1,12.09606622,17,86.91216143,2,23225.92905
50,285260,2,2,1,19,1,8,2,9.522600784,3,7.86976752,96,55.41287162,3,20792.6802
27,954748,2,2,2,10,3,7,1,0.498601464,2,52.73108956,88,60.87229422,1,32669.75265
66,133717,1,3,5,10,2,14,2,1.499092532,1,40.2785534,55,92.69884748,3,11633.65355
5,179595,1,2,4,10,2,19,3,5.375811381,2,58.88102702,30,66.51201781,2,11958.7661
29,649373,3,1,4,1,3,5,2,5.757924711,2,8.922216806,100,69.08535043,2,24957.01005
37,380862,2,4,9,16,1,18,3,6.451500833,2,43.09830628,58,78.69686484,1,15760.91297
38,806688,1,1,8,8,3,20,2,0.169691293,1,17.4786715,1,11.63484499,3,21876.77404
83,495592,1,2,6,1,2,12,1,9.603667746,3,98.71000859,96,36.01621532,3,22235.59466
8,101158,1,1,1,14,2,17,3,0.445880927,2,56.11502124,38,96.82079277,2,11710.11527
65,709533,1,3,2,15,2,13,2,1.430619527,2,68.74368609,60,92.29300781,1,26254.51031
86,169502,1,4,6,3,1,2,3,0.140145175,1,32.54182807,62,88.40752963,2,12892.68836
17,433498,2,1,2,7,1,13,3,5.668584333,2,9.473891478,95,45.20885103,3,19777.09938
71,907151,2,3,10,8,2,7,1,9.322668839,2,97.58708628,17,85.71929536,1,27691.02936
89,981878,2,1,5,4,3,10,1,6.659471661,2,28.62590354,16,4.839588195,2,30588.2408
45,331388,2,4,5,15,3,6,3,8.226574685,1,42.38081852,97,14.85174243,2,19488.80414
