Complexity,LOC,Lang_Type,Maint_Type,Skill,Age,Interdependence,Team_Size,Exp,Def_Density,Def_Severity,Churn,Change_Req,Test_Cov,Doc_Quality,Cost
42,143309,JavaScript,Perfective,7,2,Medium,3,Mid-level,2.791304708,High,32.10551175,33,81.00563407,Good,5142.841136
60,154087,Java,Corrective,8,3,Medium,1,Mid-level,9.306722556,High,14.90751781,14,68.11974237,Average,5759.359677
80,24671,JavaScript,Corrective,9,2,Low,4,Mid-level,0.246444046,Medium,6.32321227,14,78.07476179,Poor,2390.479258
15,58843,Python,Perfective,6,7,Low,3,Mid-level,6.966889879,High,42.12772507,26,91.87790016,Poor,3754.739342
62,388571,PHP,Corrective,5,9,High,1,Junior,7.253263907,Low,18.10908014,39,83.61704412,Average,10654.74877
62,370959,PHP,Corrective,6,0,Medium,3,Mid-level,8.363785774,Medium,33.02348607,18,63.87669308,Average,9927.670653
47,172912,Dart,Corrective,2,1,High,4,Senior,9.744393106,Medium,23.54082097,15,81.92085989,Average,5945.380929
62,257818,Python,Corrective,4,6,Medium,8,Mid-level,9.756019192,Medium,9.94648899,34,88.10953197,Poor,7911.06647
51,215479,C#,Preventive,3,3,High,9,Junior,0.652767576,High,30.08433043,28,91.70813623,Good,6605.374034
55,364314,JavaScript,Adaptive,7,7,Low,3,Junior,8.218393228,Low,3.034153448,25,85.16470315,Average,9784.628385
64,427250,Java,Preventive,9,2,Medium,6,Mid-level,6.463099337,Medium,20.66712299,30,66.10632658,Average,10833.58857
3,332468,Java,Adaptive,5,5,Low,5,Mid-level,6.473421344,Medium,27.33074698,11,88.40693066,Average,8625.392121
51,378103,JavaScript,Adaptive,6,8,Medium,6,Mid-level,1.283499266,Medium,21.80234871,19,87.09367384,Average,9532.206284
7,338441,Ruby,Corrective,2,0,Medium,4,Mid-level,6.501871664,Low,37.43360876,25,60.97707532,Good,9003.914141
21,29332,JavaScript,Adaptive,3,0,High,6,Mid-level,9.824825806,Medium,41.39624773,46,76.4699067,Good,3241.57251
73,122065,JavaScript,Corrective,3,7,Medium,7,Mid-level,9.118185695,High,38.5621537,24,73.31800988,Average,5443.9254
39,405130,Python,Perfective,9,2,Low,9,Senior,4.391306608,Low,1.940647391,22,86.77648257,Good,9571.077278
18,417770,Python,Perfective,7,4,Low,7,Mid-level,0.399479733,High,9.706438522,22,68.64543249,Average,10235.5545
4,57708,Python,Corrective,8,0,Low,6,Mid-level,3.6229349,Medium,26.83037546,41,83.63487692,Good,2957.02246
60,480860,Dart,Preventive,9,4,Medium,1,Senior,8.263903116,High,46.74110202,17,96.52823847,Poor,12153.8752
14,481321,Python,Perfective,6,5,High,2,Junior,7.014991015,High,41.74783875,27,91.91209489,Average,12281.25466
9,111795,Python,Adaptive,4,7,High,1,Junior,4.593436556,Low,42.12672542,45,96.85830945,Poor,4846.468097
53,365825,Java,Corrective,1,2,Low,9,Senior,0.551015352,Medium,15.16040969,35,99.14023868,Good,9219.180547
2,37268,PHP,Adaptive,8,2,Medium,9,Mid-level,4.268947278,High,21.47239485,19,60.42680508,Poor,2772.307601
60,285805,Dart,Adaptive,7,9,Medium,7,Mid-level,4.690249397,Medium,23.53529737,40,84.90965106,Average,8100.037303
71,341996,PHP,Corrective,2,8,Medium,2,Junior,9.285555329,High,7.868579167,42,76.51357591,Average,10315.2226
44,40349,C#,Corrective,8,3,Medium,6,Mid-level,6.410861036,Medium,1.553406512,38,94.39417961,Average,2962.767577
8,131160,JavaScript,Perfective,5,3,Medium,4,Mid-level,3.116529167,Low,47.34514497,14,70.07258808,Average,4484.5191
47,367424,Python,Corrective,7,6,Medium,1,Junior,5.253182645,Medium,12.03562928,22,99.24117956,Good,9646.536319
35,148579,Dart,Adaptive,4,1,Low,1,Mid-level,0.660553078,High,11.99744519,10,84.54831878,Average,5027.466481
78,150449,PHP,Preventive,5,7,High,5,Mid-level,9.725682356,Medium,4.168952688,32,91.74149609,Good,5722.151366
36,224901,C#,Perfective,8,5,Low,2,Mid-level,3.600599019,High,46.4253876,49,63.42398211,Poor,7249.786806
50,52345,PHP,Corrective,1,2,Medium,4,Junior,4.778673549,High,28.98685575,12,67.33831539,Average,3804.902547
4,371208,Ruby,Perfective,1,8,Medium,1,Junior,3.552839742,Medium,33.35184286,12,90.33614692,Average,9782.353336
2,92465,C#,Corrective,4,4,Medium,4,Mid-level,6.825117301,Low,45.57884436,16,60.87946088,Poor,4135.567422
6,375172,Dart,Corrective,3,7,High,6,Junior,6.622321583,High,17.28100845,45,92.67511944,Average,10291.96571
54,213490,TypeScript,Adaptive,2,6,High,4,Senior,7.153223105,Medium,31.07536556,44,60.55796075,Average,7148.354314
4,24224,C#,Corrective,3,7,High,1,Junior,2.681432296,High,1.939972736,24,86.28475356,Average,2967.822115
54,23921,C#,Corrective,1,6,Medium,7,Mid-level,3.156684812,Medium,9.338626412,49,74.60375681,Average,3093.479557
63,404304,Python,Adaptive,1,2,High,2,Junior,1.252512311,Medium,41.56229025,12,84.45979411,Average,10517.05635
18,285318,C#,Corrective,6,1,Medium,9,Mid-level,6.555099718,High,38.33841782,38,87.84125628,Poor,8117.136537
44,399056,Python,Corrective,5,6,High,3,Senior,0.397971273,Medium,17.53213457,39,73.69900877,Poor,10241.5675
34,174893,JavaScript,Adaptive,8,2,Medium,8,Junior,5.976823355,Medium,18.84053139,48,64.31849792,Average,5932.557974
74,404294,Dart,Perfective,2,2,High,8,Senior,8.696958849,Medium,26.67772168,27,62.78583471,Poor,10867.1238
62,259727,JavaScript,Adaptive,4,1,High,3,Mid-level,8.908321483,Medium,0.012050234,20,83.5574409,Poor,7831.276185
14,187317,JavaScript,Corrective,8,3,High,4,Senior,4.490377604,Medium,12.0622168,47,80.82621415,Average,5795.756019
48,413078,Java,Adaptive,6,7,Low,2,Mid-level,4.593036882,High,10.41159043,49,89.68804036,Average,10969.52519
15,381575,Python,Corrective,1,0,Low,4,Senior,0.76969183,Medium,12.52414734,10,80.3894204,Average,9355.782702
72,184468,PHP,Corrective,4,0,High,9,Mid-level,6.707650254,Medium,40.29529213,38,76.8978316,Average,6237.920442
78,136104,Python,Perfective,1,4,Low,2,Mid-level,8.212594204,Medium,13.98369283,19,75.92348713,Average,5563.185602
62,95857,Python,Corrective,2,4,High,3,Junior,2.446550546,Low,9.576066103,37,61.0578761,Average,4577.795784
40,64891,JavaScript,Corrective,5,0,Medium,4,Junior,4.213008816,Low,25.21317304,40,73.42228807,Average,3673.915435
80,210776,PHP,Adaptive,8,5,Medium,5,Senior,8.388393368,High,43.28225182,28,99.0408063,Average,6800.184074
53,191071,PHP,Adaptive,8,0,High,1,Mid-level,8.771204677,High,12.06748519,12,94.94222305,Average,6232.116136
24,390344,Python,Adaptive,3,4,Medium,7,Mid-level,2.431799803,Medium,3.92681214,45,73.17512268,Average,10044.766
26,473530,JavaScript,Corrective,4,8,Medium,7,Senior,5.505706345,Medium,17.82023679,24,83.5118162,Poor,11699.02377
60,313172,JavaScript,Corrective,6,4,Medium,9,Mid-level,1.924931506,Low,37.38259123,42,93.89186982,Average,8274.241724
41,219403,C#,Corrective,3,5,Medium,4,Senior,1.018787641,Medium,27.53452723,35,77.65097347,Average,6561.001446
29,394118,C#,Corrective,2,7,High,6,Senior,9.111205014,Medium,40.83966848,25,60.71831455,Good,10492.12007
15,476374,Java,Adaptive,6,0,Low,2,Mid-level,8.205075042,Medium,47.97960738,45,62.98041847,Good,12065.84162
45,393871,JavaScript,Perfective,5,1,High,4,Senior,7.600349018,Medium,39.63312384,42,80.41570885,Average,10385.62864
65,111917,JavaScript,Perfective,5,8,High,2,Junior,0.487663188,Low,30.19015394,29,98.77757503,Poor,4629.092224
71,140389,TypeScript,Perfective,5,2,Medium,5,Mid-level,8.437287927,Low,24.6670794,22,87.72838169,Poor,5299.709526
9,390193,JavaScript,Adaptive,5,5,High,7,Mid-level,4.380440759,High,2.003454317,42,62.83664766,Average,10241.51012
1,291443,JavaScript,Adaptive,3,4,Medium,1,Mid-level,3.423951233,Medium,49.21609894,14,67.57443503,Average,7999.857097
8,74286,JavaScript,Corrective,7,1,Medium,7,Senior,5.46476361,Medium,19.17405613,46,90.85292573,Poor,3517.6893
63,68261,JavaScript,Adaptive,6,6,High,6,Senior,0.913532427,Low,7.611410696,23,93.6575904,Average,3131.966815
11,44847,PHP,Adaptive,4,3,Low,6,Mid-level,7.566465494,Low,33.33544277,36,84.70778345,Poor,3239.059898
8,245721,JavaScript,Corrective,2,0,Low,8,Mid-level,5.824350769,High,14.21441445,32,85.77692679,Good,7183.425241
35,148420,C#,Corrective,9,3,Medium,8,Senior,1.865900969,Medium,29.28891355,23,61.13349802,Poor,4768.264395
35,367857,PHP,Preventive,1,5,Medium,6,Mid-level,1.882321998,Medium,29.33839539,49,93.14121038,Good,9708.050059
33,267365,JavaScript,Corrective,4,6,Medium,3,Mid-level,1.842486516,Low,22.28649105,13,91.53100833,Good,7179.767131
5,146706,JavaScript,Corrective,1,6,High,5,Mid-level,0.570023876,High,41.80593078,48,70.36140576,Average,5505.126265
41,259530,TypeScript,Adaptive,6,6,Medium,2,Senior,5.877984494,Low,13.24835308,28,88.3470688,Average,7333.040432
28,398942,JavaScript,Perfective,4,2,Medium,5,Mid-level,8.403481776,Low,22.43162958,13,68.59418426,Average,10204.94124
7,136794,JavaScript,Adaptive,5,5,Low,9,Senior,0.17498214,Medium,26.88460643,39,61.61320644,Average,4547.082109
73,280774,Dart,Adaptive,5,7,Medium,1,Senior,0.49004645,Low,33.18123604,28,68.0454617,Average,7836.017951
72,345582,Python,Corrective,9,3,Low,5,Mid-level,5.727702767,Low,39.19859253,40,67.14515507,Average,9267.973576
12,347461,Python,Adaptive,1,7,Low,6,Mid-level,8.194956854,Medium,19.74036414,40,73.50991987,Average,9632.84854
34,449474,Java,Corrective,2,1,Medium,7,Senior,3.267388906,Medium,32.3023472,18,76.73797989,Average,10986.43813
33,39238,Kotlin,Perfective,6,9,Low,9,Mid-level,3.496143988,High,7.530547653,22,80.34155566,Average,2952.881956
48,329811,Python,Adaptive,5,8,Low,6,Senior,5.963464975,Medium,46.63240503,23,79.07015502,Poor,9001.941933
23,118633,Python,Corrective,7,8,Low,5,Senior,2.742128891,Low,19.15294032,19,70.82698424,Average,4136.358693
62,106577,Python,Corrective,3,7,High,7,Mid-level,0.266083661,Low,36.4760711,40,61.16682674,Poor,4584.623028
37,89469,Python,Corrective,3,9,High,1,Senior,7.352285181,High,1.017054094,46,84.20406489,Poor,4836.530895
44,105786,Python,Corrective,2,9,Medium,5,Senior,6.256499129,Medium,10.25935715,32,75.82979319,Poor,4762.479696
35,297418,JavaScript,Corrective,3,0,High,2,Senior,5.807559991,High,24.35412722,36,71.9468863,Poor,8690.787422
65,167526,JavaScript,Adaptive,1,1,High,4,Mid-level,7.41684129,Low,43.91262339,15,94.67764171,Poor,5914.967516
47,46871,Java,Adaptive,5,5,Medium,7,Junior,6.752308376,Medium,26.3627575,35,89.86973231,Good,3430.935356
78,336432,Java,Corrective,5,9,Low,5,Mid-level,2.058819882,Low,46.49352411,11,94.31062193,Poor,8903.603131
3,432334,Python,Corrective,7,4,High,6,Mid-level,3.524810469,Medium,24.18984483,22,79.79931179,Average,10472.55176
1,373820,Java,Corrective,4,8,High,2,Mid-level,1.261101417,High,24.52245484,28,65.23725009,Poor,9939.924744
5,141939,JavaScript,Perfective,3,4,Medium,3,Senior,1.298570134,High,5.987339425,10,87.84885744,Good,4664.4246
14,222497,PHP,Corrective,1,1,High,7,Mid-level,6.761957464,Medium,40.13281221,49,68.2429512,Average,7094.708316
27,1662,Python,Adaptive,8,9,Medium,2,Mid-level,8.58600107,Medium,12.34827062,41,77.64918676,Average,2609.850672
9,248336,JavaScript,Perfective,3,3,High,6,Junior,9.627325839,High,44.98062447,31,62.60003156,Average,7936.320641
79,51048,Java,Adaptive,2,8,High,5,Senior,6.283471175,Medium,45.54121102,38,93.0123361,Average,3788.989012
15,96062,PHP,Perfective,4,0,Medium,1,Mid-level,1.841013234,Low,47.16550559,11,65.03762564,Average,3815.843677
42,400045,Ruby,Corrective,3,0,High,4,Mid-level,1.056503454,Medium,26.01152446,49,96.12390028,Poor,10345.69375
77,450609,JavaScript,Preventive,1,6,Medium,2,Mid-level,8.128509715,Low,33.85468924,47,94.56922409,Good,11969.75384
51,246485,Java,Corrective,3,2,Medium,4,Senior,5.787564764,Medium,38.925794,20,78.58331058,Average,7246.888921
63,48515,TypeScript,Corrective,2,9,High,1,Mid-level,6.18285021,Medium,6.550730933,26,89.77472817,Average,3710.498834
52,267376,Python,Adaptive,8,1,Low,2,Mid-level,7.814620888,Medium,30.04785975,17,84.77780295,Average,7592.603958
4,105192,Python,Preventive,6,8,Medium,8,Senior,7.032772277,Medium,1.714895065,31,92.12302569,Average,4078.620998
23,135268,Java,Perfective,9,2,Low,6,Senior,8.344582529,Low,24.87830417,13,77.27220403,Good,4424.43054
15,372523,Python,Corrective,8,1,Medium,2,Senior,0.562139055,Medium,7.742134081,20,91.43233937,Average,8937.510915
43,399984,Dart,Corrective,3,7,Medium,6,Mid-level,7.475206367,High,9.146146298,17,78.49827268,Average,10628.99331
29,108699,PHP,Preventive,5,9,High,9,Mid-level,8.508527573,Medium,18.25237833,18,97.63863151,Poor,4497.803253
36,8161,Java,Corrective,7,5,Low,7,Senior,2.861350425,Medium,21.62185834,35,79.45488403,Good,2050.870322
13,467610,JavaScript,Perfective,5,5,Medium,9,Mid-level,6.40447274,High,31.15862123,11,78.50477088,Average,11521.26175
32,82752,Dart,Perfective,8,9,Low,5,Senior,3.141620638,High,3.721420922,25,91.40287446,Poor,3783.965708
71,125636,TypeScript,Adaptive,5,6,High,7,Mid-level,9.579710665,Low,25.18458806,40,92.86310767,Poor,5268.556278
59,386793,C#,Corrective,1,6,High,7,Mid-level,0.334235724,Low,9.131256513,15,82.17956457,Average,9748.278834
28,27334,TypeScript,Adaptive,5,5,High,3,Junior,5.797928438,High,28.69875875,30,67.19191254,Good,3295.993661
66,400187,Dart,Corrective,4,3,High,7,Mid-level,1.66503547,High,31.87023061,35,78.71032924,Poor,10583.83094
42,26669,PHP,Perfective,6,8,High,1,Junior,7.122202052,High,27.83546283,28,98.72290012,Average,3372.768548
45,211577,Python,Adaptive,3,5,Low,9,Junior,1.758902834,High,36.91477552,37,90.11944772,Poor,6835.306482
62,13510,JavaScript,Perfective,5,3,Medium,6,Senior,2.353832619,Medium,16.78046221,17,92.44650416,Average,2152.758361
57,336223,PHP,Corrective,2,2,Medium,5,Mid-level,4.94370811,Medium,38.25532958,23,61.31301995,Average,9256.028046
6,471551,Java,Preventive,6,3,High,7,Mid-level,9.1483495,Low,21.63835409,33,78.71437851,Good,11569.62579
28,81864,PHP,Adaptive,6,2,High,5,Senior,2.117143721,Low,24.20922492,46,85.86484535,Average,3553.402846
28,23875,Python,Corrective,5,1,Low,5,Mid-level,1.442400211,Medium,32.40510636,35,93.20130735,Good,2372.847689
44,72874,Python,Corrective,6,4,High,7,Junior,7.589768319,Medium,0.9179192,40,61.97094614,Average,4124.847207
30,475265,Java,Perfective,7,1,Medium,7,Senior,5.006195323,Medium,32.69971107,41,94.09755543,Poor,11580.58336
62,363520,Python,Adaptive,5,5,Medium,3,Mid-level,9.117851124,High,30.92925745,11,81.93603747,Average,10009.64939
75,191676,Dart,Perfective,1,2,Low,3,Senior,1.466145572,Low,15.49235584,34,67.89255882,Average,6178.010652
62,194653,PHP,Corrective,8,5,Low,3,Senior,6.45927893,Medium,4.289714245,11,72.69020866,Good,5955.745121
1,478475,PHP,Corrective,4,9,Medium,6,Senior,2.328791462,Low,4.546772496,10,71.27718207,Good,11176.93512
27,186225,C#,Adaptive,9,8,Medium,6,Mid-level,1.567604287,Medium,46.16118735,45,81.23436137,Poor,5879.706825
62,49047,Java,Corrective,6,0,Low,3,Mid-level,6.834294152,High,34.46396606,21,62.0674272,Poor,3729.588445
77,428345,JavaScript,Adaptive,1,5,Medium,3,Mid-level,5.936846199,Medium,6.355130689,18,66.34144634,Poor,11389.1138
3,389138,JavaScript,Preventive,3,8,High,8,Junior,7.548274584,High,17.83615847,45,92.50772174,Good,10523.79018
70,76303,JavaScript,Preventive,3,3,High,8,Senior,3.094625764,Low,29.6241497,37,65.30415963,Good,3764.465047
72,338834,Java,Preventive,4,1,High,7,Junior,4.479716564,Medium,41.77858525,47,69.33585078,Average,9552.34091
27,280004,JavaScript,Perfective,6,3,Medium,4,Mid-level,4.054716763,Medium,2.183046436,42,78.13482422,Average,7812.054978
9,113181,JavaScript,Corrective,7,0,Medium,4,Senior,9.84089464,Medium,11.83165657,31,80.68483552,Average,4419.312814
62,266556,Dart,Adaptive,4,2,High,3,Mid-level,2.922489567,High,44.48744951,34,90.54441918,Average,7922.722177
37,421840,TypeScript,Adaptive,6,9,Medium,5,Mid-level,2.948172383,Medium,0.458277509,27,77.89329707,Poor,10670.14041
51,190328,JavaScript,Perfective,1,8,Low,3,Mid-level,3.545482088,High,10.06995514,15,91.59458484,Average,6356.455911
44,378892,C#,Corrective,8,9,Low,8,Senior,5.645940813,Low,47.9512088,27,84.73385228,Poor,9668.829605
24,421101,PHP,Adaptive,7,4,Medium,7,Mid-level,2.523227443,High,30.67009233,25,64.52398958,Poor,10662.13388
79,486252,Python,Corrective,9,5,Low,3,Senior,9.152899404,Low,13.08356833,24,66.25325754,Good,12064.11481
59,117021,TypeScript,Adaptive,3,2,Medium,9,Junior,2.656855649,High,3.34955472,17,77.48134902,Average,4714.123703
32,2205,PHP,Perfective,2,4,Low,5,Senior,8.958157316,Medium,1.409567022,22,75.87557572,Average,2465.030694
52,464974,JavaScript,Perfective,1,7,Low,9,Senior,1.034750636,Medium,12.23725398,16,89.74177079,Average,11227.33069
62,72903,Java,Corrective,3,5,Medium,7,Junior,6.565627024,Medium,44.07429098,26,83.22948559,Average,4143.998775
58,158811,Java,Preventive,5,3,Medium,7,Mid-level,9.069855184,High,20.79568271,41,75.52532324,Average,6044.37606
52,470965,JavaScript,Adaptive,2,1,Medium,6,Junior,1.687494384,Low,36.01666846,31,66.83041134,Average,11778.43094
12,187810,Python,Corrective,3,8,Low,2,Senior,9.683269601,Medium,45.91425177,22,69.07348409,Average,6363.657259
39,262549,PHP,Corrective,4,0,Low,9,Mid-level,4.528833604,High,20.40202308,32,83.02004074,Average,7543.413859
2,338869,Python,Corrective,7,0,Medium,6,Mid-level,9.457151084,Medium,9.563868552,38,76.9375522,Poor,9099.249041
3,145590,Java,Corrective,3,3,Medium,8,Junior,6.768200436,Low,25.85589654,31,80.59710035,Average,5171.618317
56,479471,Kotlin,Preventive,9,6,Medium,1,Mid-level,3.015868699,Medium,45.40418435,10,66.82709741,Average,11707.045
59,159118,PHP,Adaptive,8,0,Medium,5,Junior,1.883025249,Medium,40.21872071,38,86.51625009,Average,5378.197706
2,124640,Java,Perfective,4,8,High,1,Mid-level,3.037350462,High,3.291492168,14,94.10154963,Average,4671.116264
2,144718,Java,Corrective,1,3,Medium,8,Mid-level,0.930174093,High,34.62864,44,70.31758027,Average,5247.839824
54,418634,Python,Corrective,1,2,Medium,8,Senior,1.438679663,Medium,28.59487612,19,79.66056903,Poor,10487.88769
1,232566,C#,Adaptive,1,0,Medium,1,Mid-level,1.046604403,High,45.37315882,28,99.02109316,Average,6874.757116
19,267068,Python,Corrective,1,9,Medium,9,Mid-level,4.229435437,Medium,6.124070843,46,73.32966962,Good,7765.72592
2,339067,JavaScript,Adaptive,8,3,Medium,2,Senior,7.955783763,Low,26.70180566,16,83.8018538,Poor,8723.081368
53,271855,Dart,Preventive,3,8,Medium,9,Senior,1.413835542,Low,43.97313468,44,63.60782801,Average,7696.837262
44,431926,Python,Adaptive,6,9,High,1,Senior,1.303204332,Medium,20.50118934,22,84.2406001,Average,10706.51164
32,16989,TypeScript,Adaptive,3,5,Low,9,Mid-level,6.434289495,Low,24.09974589,19,63.58527093,Poor,2636.110507
70,122777,Dart,Corrective,5,5,Low,4,Mid-level,1.97182982,High,3.523033883,11,98.36941741,Average,4629.04877
32,304171,Python,Corrective,7,0,Medium,9,Junior,0.976100381,High,13.90718202,15,88.62650608,Average,7926.667856
68,473395,TypeScript,Corrective,2,9,High,7,Senior,1.668485782,Low,16.22533246,17,91.52639153,Average,11502.82785
55,160418,JavaScript,Adaptive,6,1,Low,6,Junior,9.237313959,Medium,47.25612244,45,88.16417443,Good,5931.29021
75,123483,TypeScript,Corrective,6,5,High,5,Mid-level,8.214712528,High,14.13336803,34,83.58916144,Poor,5417.863681
56,219558,JavaScript,Corrective,3,1,Medium,9,Mid-level,3.540645624,High,23.04343676,49,77.99651124,Poor,7089.703055
17,238813,C#,Adaptive,6,2,High,2,Mid-level,6.558207673,High,33.56522118,16,94.33493519,Good,7020.208227
38,393933,JavaScript,Corrective,5,3,High,2,Mid-level,5.372756737,Medium,8.10916862,32,98.2734267,Average,10165.87661
24,388552,PHP,Corrective,2,4,Medium,9,Junior,6.771242635,High,24.32211936,28,79.96144692,Average,10446.15156
69,112821,PHP,Corrective,9,8,Low,3,Mid-level,6.826711525,Medium,36.92695197,31,97.26140197,Average,4678.569586
70,478287,JavaScript,Preventive,8,3,Low,8,Mid-level,6.287340151,Medium,43.34276065,22,83.3333164,Average,11752.99935
11,275978,PHP,Adaptive,3,8,Low,9,Senior,2.661013685,Low,31.31296373,30,81.53536748,Average,7379.169911
16,261269,Java,Adaptive,8,9,High,8,Senior,0.390064208,Low,33.45267577,10,78.17930932,Poor,6724.792657
73,235536,Python,Corrective,9,2,Low,4,Senior,4.55566782,Medium,6.314173629,28,68.37151046,Poor,6919.830864
59,316185,Python,Preventive,3,7,Medium,1,Senior,8.909738847,Low,47.28882486,42,60.14878643,Poor,9387.118048
70,1446,Java,Adaptive,3,0,Medium,4,Mid-level,5.694972585,Low,6.628703874,13,69.66024907,Good,2255.574517
80,11554,Java,Corrective,2,8,High,9,Junior,8.323910417,High,38.73364686,12,80.38892686,Poor,3346.037284
3,341983,Kotlin,Perfective,8,8,Low,2,Mid-level,9.91624343,Low,13.24081609,36,75.19839809,Average,9210.124248
20,245361,Python,Corrective,1,9,Low,3,Mid-level,1.636162041,Medium,46.67965719,44,77.93940912,Good,7389.051991
59,309258,C#,Adaptive,8,1,Low,8,Mid-level,6.917776391,Medium,35.99797697,37,99.22592878,Average,8371.092894
36,350980,Python,Adaptive,7,3,High,6,Mid-level,6.742935737,High,37.69068565,15,74.01089483,Average,9369.503041
19,360323,TypeScript,Corrective,7,7,Medium,8,Mid-level,9.799554474,Medium,10.95295865,15,78.08731757,Average,9380.902598
67,138141,Dart,Preventive,3,6,Low,7,Mid-level,9.85600734,Low,22.15199883,32,65.34062205,Average,5536.781328
19,423921,JavaScript,Perfective,1,0,Low,5,Mid-level,6.866786117,Medium,30.89065973,42,61.9183093,Average,11107.61694
20,304845,TypeScript,Adaptive,4,4,Low,9,Junior,2.43614792,High,38.49868091,25,91.01638058,Average,8324.984334
71,64923,Python,Corrective,9,6,Low,4,Senior,7.985558381,High,5.197968796,33,82.827327,Good,3808.852805
52,92522,PHP,Corrective,5,3,High,6,Junior,1.070291342,Medium,48.11826582,14,90.42819224,Good,3868.753051
33,189739,Java,Corrective,1,0,High,2,Junior,7.806993042,Medium,44.51103353,22,65.99451196,Good,6577.24909
40,181048,TypeScript,Perfective,5,8,Medium,2,Mid-level,9.101961241,High,13.51742952,21,82.87315085,Good,6349.746779
39,177259,Python,Corrective,8,4,High,2,Mid-level,3.828333948,Low,41.13801215,14,70.14569897,Average,5541.427566
1,430792,JavaScript,Adaptive,8,1,Low,7,Mid-level,6.30635295,Medium,25.91619615,46,69.12247268,Average,10725.44121
11,236259,PHP,Perfective,5,7,High,2,Mid-level,4.301427321,Medium,23.09032408,40,60.46104056,Good,7142.141085
57,390278,Java,Corrective,9,1,High,2,Mid-level,4.37765055,Low,15.72170529,37,65.21362894,Average,10018.5943
50,330328,Python,Adaptive,1,2,Medium,9,Mid-level,3.103708891,Medium,29.04842933,37,72.37072446,Good,8939.02577
23,105137,Python,Corrective,4,9,High,7,Senior,7.621296205,Low,36.49445589,39,64.67515042,Average,4564.630932
31,341221,Java,Preventive,3,0,Low,3,Senior,9.361765642,Medium,20.54664525,27,99.43433762,Average,9165.047541
42,242583,JavaScript,Adaptive,2,1,Low,3,Mid-level,9.407508592,High,31.46095965,36,72.34530594,Average,7867.305905
7,43133,Python,Corrective,8,6,Low,7,Mid-level,1.747812849,Low,34.96564606,44,65.21295787,Good,2696.395274
16,264572,Java,Corrective,7,9,Medium,5,Senior,8.747436497,High,35.55609085,35,67.96329251,Poor,8017.581909
