complexity,loc,lang_type,maint_type,skill,age,interdependence,team_size,exp,def_density,def_severity,churn,change_req,test_cov,doc_quality,cost
3,5911,javascript,corrective,10,3,medium,2,junior,8.204690163608534,high,76.06797612209661,81,95.68448062764325,9,4140.9057427535645
23,38419,python,corrective,10,5,medium,6,expert,5.84319731762709,high,92.75035512965756,22,61.231324089505605,6,14259.290925316653
18,39788,javascript,corrective,3,4,low,7,junior,5.085274317735725,high,45.828321638627315,59,89.93585424838972,6,14434.422573175392
38,18168,javascript,corrective,4,2,high,4,senior,3.1845196680580434,medium,65.94456587156382,86,90.35176570817251,8,8156.065547663095
15,20369,javascript,perfective,2,6,low,6,senior,7.309280359330334,medium,91.44576508809412,78,98.12444341127721,4,8613.540593923484
64,29293,c#,corrective,9,1,medium,7,senior,2.877184344900293,medium,9.011363293414455,89,62.165376336092834,3,12672.0238481763
28,6996,python,perfective,10,4,high,4,junior,7.370635176441752,high,77.04814531190299,29,83.87427443137963,7,4513.360268502228
74,28080,c#,adaptive,7,2,medium,8,senior,0.7010148026744201,low,61.68168843755751,88,77.11362282508212,3,12245.95937126196
39,42034,java,perfective,7,5,low,9,senior,8.645413415820837,low,59.86371788298614,44,73.22531819438169,3,15695.375574723414
57,26258,java,adaptive,6,5,medium,1,expert,4.995664633759328,medium,29.25404284815698,79,63.61274241196292,1,11577.139646322166
17,19542,php,corrective,3,4,medium,7,junior,4.3850801669897,low,68.38933547776769,38,82.50616478685237,0,8675.95944700897
44,19031,python,adaptive,6,3,high,9,senior,6.110234115419245,medium,79.47977548207766,44,79.16162902698454,3,8992.537691965716
25,3347,javascript,corrective,8,5,high,5,senior,6.241920728962704,low,11.285816494369715,77,64.18217832604097,6,4040.8093031014732
17,789,javascript,adaptive,8,3,medium,2,senior,1.3203517688999555,medium,53.35214309809838,80,84.49958028388333,8,2638.7187255592266
13,19718,java,preventive,9,3,medium,6,senior,7.562335898162132,high,10.126518098740966,11,89.51812481011754,8,7402.355255683424
25,36373,java,corrective,1,6,low,7,junior,2.759282979500629,medium,87.25740192976446,92,90.69113204214594,9,13556.903381773642
68,2499,java,corrective,1,3,low,2,junior,9.04961880169914,high,50.76367226563473,31,96.21492753049709,0,3836.7042324610925
10,1867,php,perfective,3,0,medium,2,senior,8.178506634148325,low,80.79656892607574,55,76.37882967555109,4,3210.602215364023
67,32151,javascript,perfective,3,6,medium,1,senior,3.462660415347485,low,36.808563766621425,23,98.12291074488547,6,11927.389342245513
18,11994,java,adaptive,10,2,medium,4,senior,8.077392932007145,high,12.507822681632542,12,94.61717620330745,6,5371.274731320416
34,4156,javascript,corrective,8,2,low,7,junior,3.563904992999042,high,4.149930438571148,19,71.86006284095757,9,3375.0179899001287
8,4490,c#,adaptive,10,5,low,9,junior,1.0094768163604062,medium,28.15096207723755,78,66.37132149397834,5,4175.224802511186
40,42206,python,corrective,1,5,medium,3,junior,9.618882387257079,high,24.423370036407853,55,77.41557584512054,10,15324.276375179505
42,31340,javascript,perfective,2,3,low,7,junior,6.5260201521544,high,56.035197401996186,52,76.07594831823866,9,12097.251924003986
41,15102,javascript,preventive,2,6,high,7,senior,4.560995266625917,high,2.1738838063707355,67,83.02877221324817,3,7754.525067293648
6,22377,typescript,perfective,3,6,low,7,expert,3.9777335153103968,medium,52.057054429917336,53,83.33544929310992,2,9234.507899434022
52,11227,java,perfective,6,0,medium,2,junior,3.24705334258264,low,39.177174201200316,33,89.999479375199,8,5546.054376013735
26,9392,java,corrective,1,3,high,6,senior,9.814475954291293,medium,57.71222699144422,27,80.3955979282244,9,5002.609329172745
64,43923,java,perfective,2,0,low,2,junior,1.347472651309074,medium,70.24175281503646,49,64.19290563763062,3,16977.746261764078
59,43621,c#,perfective,1,7,medium,6,senior,3.148050589205683,low,63.4091945079839,1,94.33165342212425,7,14906.04396253548
56,9033,java,corrective,5,3,low,3,junior,4.854976402826635,high,98.46443693733663,93,72.39058332740748,0,6921.220963215331
59,43601,javascript,perfective,7,1,medium,2,expert,4.779995450543114,low,13.826534387687106,25,98.85189841226368,6,15025.468146558189
70,11616,php,corrective,8,1,medium,6,senior,4.713664844078434,medium,42.97370089297785,50,64.71440434719081,5,6745.975040848487
33,24497,ruby,adaptive,10,4,medium,2,expert,1.7578381583038183,medium,42.483073664331116,46,98.33004688930012,0,9798.22054766284
53,3212,javascript,perfective,1,3,medium,5,expert,1.4493252710950055,high,41.705320370292064,25,63.64047227530068,3,4187.85846233063
22,24083,php,adaptive,7,6,high,2,senior,2.5476758632862007,medium,66.37983920426683,83,69.24144551788238,4,10476.32882577585
21,49155,javascript,corrective,5,5,low,3,senior,9.145261538020561,high,48.982806054672245,91,61.863197683461664,10,17823.89357823956
70,17759,javascript,adaptive,10,2,low,3,junior,1.1305296783451013,medium,51.74325598129631,83,88.2045258655598,7,8241.235155005714
70,45574,python,adaptive,1,4,high,6,senior,7.574251033733248,high,43.23559921467647,74,94.01194946287167,3,17226.774662769938
4,41594,dart,preventive,3,5,medium,6,expert,7.575483931333713,high,99.16994610185625,73,77.36284327263922,2,15664.500338611308
75,15141,python,adaptive,7,1,high,3,junior,8.097704038972623,medium,92.75613488190422,60,97.14088300169719,1,8153.995399688536
62,36520,java,corrective,10,3,medium,3,expert,8.866154889893554,high,30.772418936437095,22,83.61196287022398,3,13827.181192790738
62,27131,python,perfective,1,4,high,1,senior,2.6303617753893027,low,11.159392476666719,36,85.20028541786093,10,10457.083670426393
24,2185,c#,adaptive,7,3,medium,7,expert,2.2455946926889636,medium,83.97647240386028,40,93.8167680680308,9,2471.29850171827
55,4543,java,adaptive,5,1,high,8,expert,4.655056665274797,low,99.71702514257245,51,71.87200820207356,3,4856.603219855192
9,24539,python,adaptive,1,4,high,2,senior,2.650891687520361,low,29.26088940396455,82,74.17062885310503,9,9892.585438991358
3,20057,python,perfective,1,1,medium,4,senior,7.343099889831075,high,35.778492584176625,81,96.23807676778577,4,8413.167934430145
31,1621,python,adaptive,1,0,low,7,senior,6.359395767414337,low,94.16331814852029,48,96.03853984155054,6,2833.9794546001417
40,12253,javascript,adaptive,9,1,low,8,expert,8.749876880526514,medium,71.11295180030899,26,99.05931104803483,8,5319.914970643171
36,44173,c#,corrective,3,6,low,1,expert,0.8273830348707156,medium,29.563833177963616,5,96.07353265766685,1,15292.82159473287
24,14017,java,corrective,5,6,low,4,senior,9.150833333580747,medium,58.10464912839151,73,65.09488144133444,4,7295.37513435478
6,41357,javascript,corrective,10,3,medium,6,senior,2.9334862667008954,medium,94.4229579364256,65,92.94897144547949,10,14506.479834169617
66,10292,c#,corrective,9,2,medium,3,senior,4.90694345926984,high,81.18131069457786,23,76.39353912438376,9,5786.9891775869855
75,46358,python,adaptive,6,1,medium,5,expert,4.386114359396437,low,74.18327137286596,37,99.63205423783751,8,16029.422572531696
4,7473,java,perfective,9,5,medium,9,senior,7.603116511044239,medium,73.69963117270224,27,78.89123857315204,2,4837.889335782989
79,6275,kotlin,adaptive,8,6,medium,3,expert,4.203333094318426,medium,17.802032429227033,27,82.15344330008882,0,4836.655929186723
6,761,javascript,perfective,8,7,low,5,senior,9.435531456494093,medium,82.46812392279365,65,81.19099661027194,1,3217.530220768206
51,37665,java,preventive,1,2,low,8,junior,9.025338826385754,medium,27.611863244345813,60,72.86948119433112,5,14319.68452322269
62,27157,javascript,perfective,9,0,low,6,senior,8.721611519695065,high,93.03666579015295,45,63.000883555716726,4,11578.837049644753
57,34363,java,adaptive,6,4,medium,4,senior,0.712583326482279,medium,36.4639991013783,68,95.82604921607674,0,13380.797928716389
66,33206,javascript,adaptive,9,4,low,8,junior,8.542580615539395,medium,85.76603970422565,74,92.10703250105146,0,13495.43641187357
79,12134,python,adaptive,3,6,low,3,junior,7.816354454432105,low,26.623349451780143,73,65.58107122238677,10,6904.1537456315455
75,29727,python,corrective,3,2,medium,3,senior,1.03512947006131,medium,51.45269365822405,42,91.07073085400292,3,12083.671804903146
8,40997,python,corrective,6,6,high,4,junior,1.0741432543622187,high,10.688529548906056,58,85.0338666420244,3,15197.547501626947
26,26451,typescript,preventive,9,4,low,9,senior,1.0116381151754117,low,66.0118902996174,1,76.36575151670489,5,9977.090721440249
51,1616,ruby,perfective,7,7,medium,5,senior,0.1133259320448754,medium,83.60792751668383,14,70.16084596382251,5,3245.5814204505095
45,24853,python,corrective,3,1,medium,8,expert,5.486343051945836,high,71.8447281302416,36,94.3891513400893,9,9497.927600978908
44,24876,python,adaptive,3,2,high,6,senior,9.733942914360433,medium,52.32585129386573,70,88.00753037176213,5,10376.622512312022
5,23847,ruby,perfective,2,3,high,3,expert,4.386847028997936,low,4.51158786014595,19,81.90959637876547,0,9305.888659010263
70,24900,python,corrective,9,1,low,8,senior,5.407575018873564,medium,93.34410071708584,97,84.38274135593856,9,10639.75945084394
26,9129,java,corrective,3,1,low,9,junior,9.679697967699555,low,70.54895485786346,34,63.64264728328724,8,5241.441363604206
68,17862,kotlin,perfective,5,1,high,8,senior,2.551822287742307,high,74.5864238365333,33,78.95679043644768,10,8149.568998055891
19,9868,java,adaptive,9,3,medium,4,senior,8.58470252598263,low,79.46805755108072,85,67.74801171142808,6,6135.235508605674
20,21871,c#,corrective,8,7,medium,6,senior,5.463904672117361,high,74.77434259276107,30,68.33534716035301,6,9287.00995052457
12,12785,dart,adaptive,2,0,medium,1,junior,5.6947651466301075,medium,44.11161640983337,86,86.45215849147468,10,6318.3771215429915
47,21843,java,perfective,3,7,medium,4,senior,3.4317385720728355,high,73.36218292879468,18,96.45024607337152,6,8885.502503108111
1,39699,python,adaptive,2,7,high,8,junior,5.615843609669081,low,62.50267878103289,67,76.15026441913386,1,15058.7846447898
14,9171,java,corrective,8,7,high,1,senior,0.7314250947828393,medium,85.40163336687866,23,68.30997092048761,1,5816.364240531676
64,40576,php,corrective,6,5,high,3,junior,7.646435726141122,medium,80.24598153373704,83,85.94987748946616,5,15683.01855497633
38,38644,php,adaptive,6,6,low,1,senior,2.8468776154427164,medium,4.1374382467259885,38,94.84748185401271,6,13658.034503983863
37,49816,php,adaptive,9,4,high,9,senior,8.87608329493955,medium,37.888709033260525,91,89.93275204489963,2,18252.080211709745
11,49584,python,perfective,8,6,low,2,junior,3.6785069460745845,high,3.4716152183894566,53,94.75028922146349,3,17407.47321117466
77,41374,php,corrective,4,2,low,9,senior,1.428241104868826,high,10.207492476609792,38,81.46218684043197,2,15573.927438622142
3,3168,typescript,perfective,4,7,high,4,senior,6.95881574368485,low,60.14107220036114,16,90.07504977476763,6,2862.2573720245164
33,2627,c#,corrective,9,0,low,2,expert,1.6457814471350285,low,87.38218211622534,18,65.60258237435745,6,3289.8059882134276
6,3295,typescript,corrective,1,2,low,4,expert,7.536805155429905,high,11.982475870926724,47,73.93098461452766,3,3627.4942369703035
50,48790,php,corrective,2,6,low,6,senior,9.681122364061165,low,45.108928746683155,34,75.5819665792609,6,17277.20199522182
10,5858,c#,corrective,2,4,high,7,senior,7.7955286879526176,high,91.08789048064438,31,80.45182984984137,4,4332.692608365513
5,22602,javascript,adaptive,6,3,medium,3,senior,0.22449248431324675,medium,81.43009836715878,46,97.16305441027295,0,9272.18176768474
23,40104,java,adaptive,4,6,medium,3,senior,5.998857880527747,medium,51.96678964659299,46,94.97186240888698,9,13966.624199811271
10,33759,python,corrective,10,1,low,8,junior,6.954106709697243,low,77.1571439328831,63,65.38101969156739,3,13427.47871544867
44,14586,c#,adaptive,3,6,high,5,senior,8.254583257962851,low,52.2693774044537,45,66.91158607529853,6,7417.918704401658
2,13266,java,corrective,3,1,high,4,senior,0.5600230893900016,medium,15.809233728284877,34,74.30562198355645,1,6614.72461068896
13,39260,php,perfective,3,3,medium,7,junior,4.801078279522864,high,12.47361132216791,93,71.62975463562695,1,15246.304743973746
40,4161,dart,preventive,6,6,medium,7,senior,5.353708726383943,high,18.836823206706978,16,84.59083812625049,0,3879.599073933738
2,27454,php,corrective,8,0,low,9,senior,1.6912486264417803,low,35.092209496567946,41,96.1110419105818,1,10321.804242906843
65,39552,python,adaptive,7,0,high,9,senior,3.2244980971064963,low,93.05292676740187,28,98.49166166690347,9,14096.10096421707
63,23262,java,corrective,4,2,medium,5,junior,4.402217262561652,low,79.96784136536014,69,86.14411810140906,7,9850.600089746065
73,8992,python,corrective,4,3,high,8,senior,8.332096879578014,high,43.28015612263175,16,93.52636805604347,10,4985.853747767547
17,31135,c#,corrective,10,7,medium,1,senior,9.294075660702068,low,49.3076709787574,80,81.00808800923188,7,11794.039302033903
9,13667,php,perfective,2,0,high,9,senior,6.2842282891767285,low,26.560945766641485,13,68.3330778744016,7,5988.103367024417
75,48633,typescript,adaptive,1,6,high,8,senior,3.949451860214621,low,70.43529564721301,23,80.98753648373909,0,17867.637712215143
15,24199,javascript,corrective,9,3,medium,6,senior,2.5403101779898596,medium,80.2765671462038,56,82.20330405750605,0,10218.441738324644
24,35822,typescript,perfective,2,4,high,3,expert,9.821351844361505,high,23.890469566757655,49,89.69830256854226,9,12788.302586117992
38,12437,php,adaptive,8,1,medium,3,junior,9.830199980763584,medium,4.182162378646536,56,68.79531958829396,3,7051.073257652525
35,14639,java,perfective,9,6,low,8,expert,9.249769482350347,low,62.38889431629704,100,74.73241528346927,5,7434.856119007554
49,31418,php,adaptive,4,1,medium,5,senior,7.856691498778192,medium,56.25121191353166,60,74.56109876858265,7,12170.466329776365
69,19715,java,adaptive,8,1,high,7,junior,3.257795437456182,medium,40.21311550288764,38,98.3775838296466,1,8944.0897626059
62,11565,java,corrective,9,7,medium,5,senior,8.170004834976307,low,64.38939417732101,54,77.75779841306876,2,6895.751632622791
60,25138,c#,corrective,10,3,low,8,junior,4.087930172711726,low,55.06132979851436,95,90.20375869192586,5,10664.009796219098
50,43130,java,preventive,10,3,medium,4,junior,3.267730981550452,medium,25.05815765941928,35,90.03245525497756,9,15080.922180445878
78,5656,c#,corrective,5,2,medium,2,senior,7.448653584662796,low,39.772897562272234,36,70.62176739212966,3,5180.6995103298095
75,33082,c#,preventive,7,1,medium,3,senior,0.7965392762042289,low,42.81135697472417,13,82.87478757486929,1,12865.332372782534
9,48316,javascript,adaptive,10,2,medium,8,expert,0.4856272329566169,medium,88.02479944755636,26,95.77211573274593,6,16268.885019300089
34,8710,java,corrective,4,7,high,7,senior,4.479536971811856,high,96.09041541289595,82,79.00790877827798,3,6367.601170945083
76,14373,javascript,corrective,1,1,low,2,junior,4.456388008221619,medium,89.3001362396497,30,97.80470029370184,7,6766.288479125669
35,27866,javascript,corrective,3,2,medium,6,senior,8.95644153063835,medium,71.91780240519796,72,68.57832917296646,7,11266.686833814654
1,18012,javascript,preventive,5,2,low,9,senior,1.261530962878168,medium,58.49927336058218,80,62.96636423096123,6,8284.577463637495
40,33870,javascript,adaptive,3,4,low,4,expert,1.232839274524128,medium,68.9261635465955,82,95.65815492578997,9,12447.705752043204
64,7510,python,corrective,7,2,high,9,expert,1.4745260047490116,low,93.91092207326889,43,93.90724791848866,8,4561.8713599470475
22,46053,javascript,corrective,9,3,high,2,expert,0.29736261294602606,high,24.999873522383176,67,99.7035950373538,3,16462.314406407186
60,26046,python,corrective,6,2,medium,2,senior,0.7173173781490838,low,53.51205076734049,47,87.17573952449705,6,10514.919999470167
64,806,c#,adaptive,10,1,high,9,senior,6.598698668290391,medium,68.96080190004079,56,97.46751706668599,9,2725.2863596078955
72,22118,php,corrective,1,2,high,7,junior,4.315843291175092,high,67.92470013242746,74,93.07796100336444,9,9699.118796918296
11,22961,javascript,perfective,7,0,high,7,expert,7.636030670880136,medium,25.227895957683643,21,93.77705332480348,0,8973.850670689066
14,24019,javascript,corrective,3,5,low,1,junior,9.925977185816603,high,58.67315273897519,3,82.76566281817074,3,9783.709240521568
60,49302,kotlin,corrective,5,1,high,6,junior,6.590346810990013,medium,79.59131424201564,80,75.29458391666843,1,18805.025312689642
30,42123,php,adaptive,10,0,medium,7,junior,0.5045557062012374,high,47.50789800502439,71,97.38232290173127,8,14934.807912516477
35,45751,typescript,adaptive,4,7,medium,6,senior,1.0456286475434151,high,79.3298076698735,45,77.28468702463579,4,16580.153633424496
37,23003,php,preventive,10,1,low,6,senior,8.810040848147079,high,35.988259775455475,58,81.55277468998676,2,10011.847749542821
5,18741,python,adaptive,5,3,medium,2,senior,5.274959445582615,high,93.8760127163759,33,77.8445722850075,3,8558.287402393267
78,15420,python,corrective,5,5,low,6,expert,8.2483715939574,high,53.3928440499101,10,82.59273255840789,5,7181.958583001269
26,40942,javascript,adaptive,6,5,low,4,expert,8.566123362249261,high,59.59479507926143,30,78.82020315969308,9,14337.40573393443
62,6974,java,corrective,10,3,medium,9,senior,9.276745414995192,medium,3.1361568804588402,10,61.918702343179035,0,5158.75430773323
4,2278,javascript,corrective,10,5,high,1,junior,9.498292054863658,low,17.026913712859425,55,95.28192744030795,6,2841.360566319597
42,34427,java,preventive,6,3,high,8,expert,5.548257965033062,medium,63.29338804710447,37,77.7757527566308,7,12641.49978688097
18,16798,javascript,perfective,8,0,medium,5,expert,3.4102017225603385,high,41.987037178227126,20,83.55774594029396,6,7052.244238519831
40,10514,ruby,preventive,8,7,high,1,senior,9.618648743479985,high,50.81637904581747,93,65.56751211031948,6,6840.20851769428
72,28490,ruby,adaptive,9,4,high,4,senior,5.474064060012252,high,6.297140873370044,9,60.135513919305566,8,11286.84860540743
39,22899,javascript,adaptive,8,1,high,1,junior,0.6425272295461104,high,83.41352384103843,25,69.81160374574571,3,10360.33465659697
14,44185,php,corrective,2,3,low,6,expert,6.42776550059865,low,78.45056022962173,90,88.18344128533401,6,15807.7722427148
32,44289,javascript,corrective,10,1,medium,2,senior,5.876847503950108,low,18.53539757218495,7,63.96778120451514,8,15344.870203718187
51,43157,php,perfective,1,7,high,5,senior,8.95792872894706,medium,63.432935725737934,7,96.35549761545872,4,15195.511434238513
38,49680,python,corrective,10,0,medium,7,junior,6.531871891578125,low,81.83152116542716,59,68.60090277424739,1,18454.967388634654
23,44620,kotlin,perfective,2,4,medium,2,expert,3.490524244615514,medium,64.08541364156,71,68.18374457167103,4,16307.119384355898
63,3293,c#,perfective,2,7,medium,6,senior,9.662257257058204,high,31.039809529584485,33,67.26031846485982,3,4459.164155106432
15,30067,java,corrective,3,0,medium,6,junior,8.016194859820336,high,65.61111504781671,15,60.55926851885459,7,11485.440064113278
25,30323,python,adaptive,10,5,medium,5,senior,6.304176183813544,medium,21.046174768321222,12,90.87221873912938,4,10933.161205209764
17,47299,javascript,adaptive,7,1,low,5,senior,2.929252034031229,low,31.825499727942088,86,95.00138124981035,8,16234.620634085719
66,4227,python,corrective,2,6,medium,3,senior,3.7354029631429553,medium,24.006965310717867,75,84.56650810464795,8,4014.474713965627
78,26539,python,perfective,1,4,high,2,senior,6.6996992409665665,medium,55.692510239020656,90,67.52799926719449,2,12271.408551817025
53,49525,c#,adaptive,6,5,high,7,senior,0.7198081846332172,medium,10.822664676554862,21,71.41111987763519,9,17176.16730207668
51,43541,javascript,corrective,9,7,low,1,expert,2.5668059165026347,low,93.33103803483387,95,79.03706789459854,5,16290.716823829876
39,22434,c#,adaptive,3,4,high,6,junior,7.13900933396598,medium,33.35123536628668,26,98.17383806493203,5,8963.823226836335
51,18647,typescript,preventive,6,5,medium,6,junior,4.800185098446209,low,21.89701271058013,63,69.89405487270972,3,9067.807878880356
70,26705,javascript,corrective,3,0,medium,3,junior,4.023935648144301,high,49.65498136018313,1,89.26583615679553,10,10258.922880545544
6,10830,javascript,perfective,1,3,high,2,senior,1.514576224004145,low,27.699781845471605,96,77.57792893171681,9,5808.81342986757
67,16307,python,corrective,5,1,high,2,senior,4.418490344777326,low,53.490408638264434,25,71.91389393440087,2,8268.876207588926
7,22576,ruby,perfective,10,2,high,9,expert,7.706919707602339,low,34.85091497820855,91,78.23663748088455,0,9791.005508833154
51,44862,java,perfective,4,2,medium,5,senior,2.6401284607189304,medium,13.206681076904081,82,62.8482687016493,6,16780.661992578225
72,24376,dart,corrective,7,0,high,7,senior,0.05398542183677413,medium,26.5895242027262,68,91.94749483721449,4,10232.478127175798
42,30680,php,corrective,6,7,low,5,expert,6.685049011509828,high,43.84398449615252,96,69.73207711931869,9,12180.159640655786
64,1906,javascript,perfective,10,1,high,7,junior,9.726266044325525,medium,3.0293226479625623,83,89.01648492771882,6,3666.2189222591014
15,7376,python,adaptive,7,7,high,4,expert,6.068265635885829,medium,77.06425270147619,29,62.73393485792779,0,5275.719641826778
29,27851,php,perfective,5,1,medium,8,senior,1.1992185892713014,medium,62.18245645904158,7,98.20394224662743,7,9854.947073849973
33,10074,php,corrective,4,0,low,7,senior,3.2073309234467304,medium,60.135960727835425,37,67.72059941622794,2,6135.368509204017
27,40894,python,perfective,7,1,high,5,senior,8.676416147202234,low,54.604993188276595,60,95.30968304828322,6,14716.808392523453
36,22559,java,perfective,7,3,low,6,senior,2.3256807425682857,medium,59.03131723250685,80,92.37892838461738,2,9842.87510495052
29,6130,php,preventive,6,7,low,5,junior,6.07695903497608,high,93.46519527072206,64,98.71439696325663,2,4930.957636992636
38,29920,python,corrective,8,0,high,7,senior,4.026712082539978,high,0.8569210810740691,66,79.11562643782999,9,11506.248715980397
57,4348,typescript,adaptive,4,3,medium,2,senior,2.07843721419649,high,4.779970965774927,45,89.09589175383806,8,3585.994234857321
27,32568,javascript,adaptive,10,1,high,5,expert,8.134068935646797,low,19.149340993080234,89,74.82842628151136,1,13015.099183020327
55,33162,python,corrective,5,0,medium,3,senior,7.428312764656902,low,16.73013799931501,94,67.37472952078775,3,13743.16752540479
33,14145,php,adaptive,4,1,low,9,expert,6.615910659592654,high,18.119445946918265,71,77.72303731733795,5,6876.596590738877
68,1263,java,corrective,1,7,high,6,senior,2.3633659026875122,low,67.19438858486501,42,66.6299606155382,2,4063.895171542134
66,35366,javascript,perfective,8,0,medium,3,senior,0.9785700271645004,low,45.94833010501653,58,99.28178491145536,9,12891.85047232678
10,8594,python,adaptive,1,1,low,7,senior,5.761593298259662,low,99.17788783346931,45,63.849859645628655,9,5047.722324912602
5,28621,python,corrective,5,7,high,4,senior,5.536778335394334,medium,22.688591480294484,71,83.56846893810481,6,11088.368878836054
74,30903,c#,adaptive,6,3,medium,3,expert,1.88385009334873,low,31.083010102749466,34,85.05855421016224,6,11781.480206674498
38,3904,javascript,adaptive,6,6,medium,8,senior,0.5624669431517249,medium,98.4240716801649,38,81.52318171496216,4,3848.2449871371746
13,47176,javascript,corrective,5,3,medium,4,senior,0.8070845419398598,medium,83.1758140802247,91,86.48743542847335,2,17390.78997046113
31,39953,php,preventive,3,1,high,1,junior,9.927709865127337,high,46.97992206785327,50,64.64723100047564,1,15665.513617587536
47,18275,c#,preventive,5,0,high,6,senior,7.835838947428837,low,55.459688554598976,3,82.20074096821165,3,8217.503129591307
52,45017,python,adaptive,8,2,high,1,junior,9.219874759651725,medium,84.31779206528405,79,71.48850284509446,3,17579.700485157508
56,24538,java,corrective,2,3,low,5,senior,1.9505472223636333,medium,48.098024604632805,76,97.60704253204227,10,9771.403983889502
15,24264,typescript,perfective,6,3,high,7,junior,9.60568536323435,medium,20.60237235820843,83,90.48286613758903,7,9637.980593497225
29,2236,php,adaptive,9,7,medium,6,junior,1.4265435147316208,medium,82.84445385543854,50,98.9005792863897,7,2784.298947267618
8,20680,javascript,corrective,8,5,medium,2,junior,5.090818285664711,high,53.77724912756434,4,61.50224278960758,4,8738.518232146429
5,28328,java,adaptive,8,2,medium,4,junior,8.29695684417064,low,15.304259716382129,54,71.40532700722835,5,10993.995282941814
29,27336,java,adaptive,8,1,high,2,senior,3.498033545115794,high,50.558583118439756,100,67.81690346553395,7,11454.186430888658
47,29273,ruby,adaptive,7,6,high,1,expert,4.248285331769005,medium,41.32033805968588,19,60.44618349247322,0,11987.499109048125
68,38105,php,adaptive,8,0,low,3,senior,1.2818511029909785,low,87.6842531881758,23,69.69302920985285,4,14393.7856840706
76,47923,c#,adaptive,6,5,medium,3,senior,1.2292187999897275,high,12.605543136070342,35,87.15103934081716,3,17500.44747972789
45,47245,php,preventive,2,1,high,7,senior,6.195682247786596,medium,87.52098044480256,33,69.24355688538274,3,17617.69119531049
2,1454,php,corrective,2,4,low,1,junior,6.755323686200567,low,51.22110168102847,53,80.36013781930473,10,2548.6582687690225
27,25148,python,perfective,8,6,high,9,expert,7.773325140821933,low,40.436442998114764,33,95.51272459859995,1,9869.75790572457
36,39223,javascript,perfective,1,3,medium,6,junior,5.566820526817535,low,16.196718440294035,82,87.75031681396301,9,14217.514640116002
36,7992,python,adaptive,6,4,medium,4,senior,6.457592922613059,medium,70.08179626386793,16,75.78516279624128,0,5303.511893743711
26,47317,java,adaptive,6,3,low,3,senior,0.13517271699720057,low,92.68067091100404,4,74.89875755648433,5,16466.523396099314
43,22156,php,adaptive,4,3,low,3,junior,1.6217072713718805,low,37.53773538993198,88,78.22943256033939,6,9754.4708267098
27,39159,javascript,adaptive,10,4,high,2,senior,9.849147660169047,low,24.158500067083345,17,67.08165764239625,4,14238.946585721253
69,26909,javascript,perfective,3,6,low,2,senior,0.7599350631583179,high,55.4866916999157,54,85.36003069663953,7,10791.245828182664
20,22519,python,adaptive,3,7,high,5,senior,6.787882222602449,high,79.61859484338703,52,74.56611276418423,8,9427.791535202876
11,5531,java,preventive,1,4,medium,9,senior,1.7608263303171623,high,0.37676945505330517,49,94.09461397048175,10,3341.7189300621644
74,33570,java,corrective,3,1,low,2,junior,7.167185857676419,low,63.13774363954292,71,90.26210640231265,10,12919.1447758003
38,44815,java,corrective,4,5,low,2,senior,7.0599040296199345,high,59.651600069863086,90,84.4205265636864,1,16975.995389153824
