Complexity,LOC,Lang_Type,Maint_Type,Skill,Age,Interdependence,Team_Size,Exp,Def_Density,Def_Severity,Churn,Change_Req,Test_Cov,Doc_Quality,Cost
28,42206,Java,Adaptive,1,6,High,14,Senior,6.431043526,Medium,29.03682125,90,94.50700652,Good,13927.11097
8,31340,Java,Corrective,8,13,Medium,19,Junior,3.157434025,Low,88.2235081,99,77.73281283,Poor,12661.74691
36,15102,Python,Corrective,3,2,Medium,6,Senior,6.21518724,Low,14.70149549,44,83.43452202,Poor,10966.29961
8,22377,Java,Corrective,2,17,High,10,Mid-level,2.198619564,Low,71.08943305,16,99.0431333,Good,11236.49573
58,11227,JavaScript,Perfective,4,15,High,15,Senior,4.448393593,Low,97.33665662,55,81.29217455,Average,12291.4588
60,9392,Ruby,Corrective,3,18,Medium,20,Mid-level,8.994125222,Medium,79.05675527,97,96.21287314,Average,14756.91536
50,43923,Python,Adaptive,1,18,Medium,6,Mid-level,1.335342332,High,24.29453617,45,63.32155031,Poor,16574.37663
28,43621,JavaScript,Perfective,3,17,High,10,Mid-level,3.8669645,Low,90.83652604,66,67.64207475,Average,15634.94539
41,9033,Java,Adaptive,2,19,High,7,Mid-level,8.211424247,Medium,9.310715651,68,77.63019774,Poor,15595.24541
64,43601,PHP,Perfective,8,15,High,17,Senior,9.694908994,Low,46.81419419,13,83.39027233,Average,11190.99446
27,11616,Ruby,Corrective,6,7,Medium,18,Mid-level,4.539261364,Medium,88.75419077,66,92.64911407,Good,9998.740449
63,24497,JavaScript,Preventive,9,0,Low,17,Mid-level,5.069996201,Low,64.12657093,22,99.53048461,Poor,7547.752306
17,3212,Java,Corrective,8,16,Medium,9,Mid-level,5.721719618,High,41.36445647,93,75.55405986,Average,13298.6924
73,24083,TypeScript,Corrective,10,11,High,10,Mid-level,9.323481416,Medium,29.28128667,60,61.89662545,Good,12858.99
33,49155,Python,Adaptive,3,20,Medium,10,Senior,8.58206791,High,37.50994053,22,92.04686013,Average,14694.20251
77,17759,Python,Preventive,5,10,Medium,7,Senior,1.706011246,High,50.8941781,26,84.17522876,Good,11547.50054
29,45574,Java,Perfective,7,4,High,16,Mid-level,4.367578178,Medium,31.90439299,53,67.94171435,Average,11080.23758
13,41594,Python,Corrective,5,11,Medium,18,Senior,4.640004282,Medium,96.89678621,9,79.79313826,Good,9775.012167
46,15141,Kotlin,Corrective,8,16,High,6,Senior,7.890961116,Low,93.30776531,88,89.69240982,Poor,14383.30809
35,36520,PHP,Preventive,5,5,Medium,20,Mid-level,6.028928826,Medium,87.06714682,76,90.81647148,Poor,12150.54707
6,27131,Java,Corrective,1,0,Medium,1,Mid-level,6.54220462,High,42.18298355,15,79.98473648,Poor,12295.64983
69,2185,JavaScript,Perfective,5,4,Medium,1,Senior,9.981999077,Low,69.13017693,40,72.20858121,Average,12295.41965
47,4543,Dart,Perfective,4,13,High,12,Mid-level,0.749600435,High,90.2829307,97,98.94970328,Good,13502.85945
25,24539,PHP,Adaptive,6,4,Low,2,Senior,2.230098235,Medium,85.04294877,54,86.53450444,Average,11521.11824
66,20057,C#,Corrective,3,0,Low,4,Mid-level,4.078959374,High,41.4327014,100,76.32950077,Average,14889.5655
10,1621,TypeScript,Adaptive,5,17,High,17,Mid-level,3.47782403,High,11.23860493,60,71.21852897,Good,11018.26186
56,12253,Dart,Corrective,2,15,Low,4,Mid-level,0.216455613,Medium,7.563036383,85,89.24411932,Average,14740.74025
30,44173,Ruby,Perfective,6,8,Medium,11,Mid-level,0.917776065,Medium,57.70640452,80,69.68733782,Average,13314.22089
5,14017,Python,Adaptive,6,18,Medium,4,Senior,6.809532914,Medium,64.26279352,86,66.86839956,Average,14689.01429
33,41357,JavaScript,Perfective,5,4,Medium,1,Mid-level,8.793244634,High,84.98426046,99,81.19335556,Average,16762.84367
65,10292,PHP,Corrective,6,1,Medium,7,Mid-level,5.142270113,High,29.25150203,48,71.59949571,Poor,11557.96262
18,46358,Java,Preventive,7,14,Low,18,Senior,5.391910795,High,16.74704906,72,85.1562058,Good,12147.5389
49,7473,PHP,Adaptive,5,6,Medium,9,Mid-level,2.550934328,Medium,37.90058332,51,64.71754699,Poor,11385.14388
11,6275,Python,Corrective,1,3,Medium,3,Mid-level,7.678763636,Medium,35.35751236,1,86.19764418,Poor,10534.47176
26,761,Python,Corrective,8,0,Medium,8,Senior,7.517945874,High,13.2468954,95,71.33186112,Good,10715.07982
63,37665,Java,Perfective,4,12,Low,19,Senior,5.883656892,Medium,67.22826525,49,60.00971738,Average,12923.43031
59,27157,Python,Adaptive,9,19,Medium,4,Junior,2.126642865,High,50.86919407,85,65.07744231,Average,16062.25114
27,34363,Kotlin,Perfective,10,6,Low,18,Mid-level,0.970182182,Medium,72.11227561,42,97.34461511,Average,8163.68323
49,33206,PHP,Corrective,6,14,Low,20,Mid-level,0.642385759,Low,35.26911202,76,94.69418556,Average,11414.92705
77,12134,PHP,Corrective,1,13,Low,11,Mid-level,5.926960666,Medium,32.57022116,7,69.34436128,Poor,12639.41864
33,29727,C#,Adaptive,3,18,Low,14,Mid-level,8.250353191,Medium,47.2575853,58,91.13487618,Average,14209.26614
1,40997,Java,Corrective,3,19,High,18,Mid-level,8.583304318,Low,87.74073454,64,84.34286373,Average,14332.41425
21,26451,JavaScript,Adaptive,10,17,Low,16,Junior,4.636220743,Low,4.028130673,80,98.83618846,Good,10993.48439
55,1616,JavaScript,Preventive,4,9,High,3,Mid-level,7.842712993,Medium,80.48328173,11,74.94422638,Average,12092.18868
6,24853,JavaScript,Preventive,6,8,High,15,Junior,9.468801963,Low,36.89876127,3,87.2584245,Good,8952.991895
69,24876,Java,Preventive,7,7,Medium,4,Mid-level,2.751701125,Medium,85.46190258,76,62.5414289,Poor,14409.42181
5,23847,JavaScript,Perfective,10,9,Low,5,Senior,3.979603464,High,80.22030088,94,75.84989387,Average,12624.05505
3,24900,JavaScript,Corrective,4,16,Medium,17,Senior,9.314789926,High,34.87612474,40,98.55270645,Average,11610.17336
53,9129,Dart,Adaptive,6,1,High,7,Mid-level,3.382309673,High,69.38765353,6,81.55923498,Good,9137.71298
23,17862,PHP,Adaptive,1,5,Medium,16,Junior,9.138762903,High,15.96327568,86,71.51518013,Poor,14261.31704
53,9868,JavaScript,Perfective,8,4,Low,14,Mid-level,9.810448623,Medium,89.62815522,87,64.81083853,Average,12275.77576
37,21871,C#,Corrective,7,8,Medium,16,Mid-level,6.618107286,Low,40.44910645,68,88.14113361,Good,10657.03627
74,12785,Ruby,Adaptive,9,4,High,7,Mid-level,8.168902895,Medium,45.56256154,68,85.79424174,Poor,12213.20109
74,21843,Python,Corrective,3,17,High,9,Mid-level,7.495455642,High,70.5759051,80,74.95754854,Good,16911.92462
17,39699,PHP,Adaptive,2,19,Low,4,Mid-level,6.995342576,Medium,82.08402367,29,98.03765407,Poor,15330.17049
78,9171,PHP,Perfective,1,8,Medium,11,Senior,3.06931073,Low,23.63427433,72,60.88811252,Good,13030.25855
73,40576,JavaScript,Perfective,3,16,Low,2,Mid-level,0.570943379,High,66.13501399,5,72.14895407,Good,14510.54254
1,38644,Java,Corrective,5,16,Low,12,Mid-level,3.430517325,Low,39.19980439,88,96.84277945,Average,13413.52044
51,49816,Java,Preventive,2,11,High,12,Senior,6.669359852,Medium,36.8702924,18,72.83741753,Average,13369.41797
45,49584,JavaScript,Adaptive,3,6,Low,4,Mid-level,1.025291982,Low,69.00258239,79,70.09011335,Poor,15393.21219
77,41374,Python,Corrective,4,2,Low,18,Junior,0.11917983,Medium,38.71832742,84,81.3688164,Good,12518.94727
4,3168,PHP,Corrective,7,9,Low,7,Mid-level,1.396923726,Medium,34.61085002,65,92.95207,Average,9915.783959
62,2627,Python,Corrective,3,1,High,1,Mid-level,7.157359264,Low,83.58884081,9,64.12587044,Poor,11641.14721
65,3295,Java,Corrective,9,2,High,13,Senior,9.727937017,Medium,10.12761238,15,97.72082839,Average,7350.544884
32,48790,TypeScript,Preventive,8,15,Medium,6,Mid-level,9.830646996,Medium,67.58926228,36,91.80291525,Average,13998.75284
34,5858,Ruby,Adaptive,4,1,High,6,Mid-level,4.939791491,High,24.87253938,78,67.25001022,Poor,12787.84883
72,22602,Java,Perfective,1,9,Low,12,Mid-level,8.69352301,High,1.549824183,76,88.48031845,Poor,15256.92068
39,40104,Java,Corrective,1,5,Medium,8,Junior,7.368264558,Medium,16.67642689,76,75.39834891,Poor,15755.88412
26,33759,Python,Corrective,1,10,Medium,19,Senior,5.01040237,High,60.66615298,31,76.09178712,Average,11863.00384
34,14586,C#,Adaptive,1,6,Low,5,Senior,5.72760533,Medium,70.91271915,46,91.3316037,Average,12549.11048
54,13266,Python,Corrective,8,14,Medium,18,Mid-level,1.372271466,Medium,2.105778356,71,98.51139232,Average,10185.7591
3,39260,JavaScript,Adaptive,3,5,High,5,Mid-level,9.376614606,Low,3.64254433,42,65.06623491,Good,12887.30785
50,4161,Kotlin,Preventive,6,19,Low,10,Mid-level,3.519297707,Medium,90.25421148,81,76.82520948,Good,13761.47416
12,27454,Python,Adaptive,3,8,Low,1,Senior,4.461492565,Medium,7.330581811,35,79.23766432,Average,12155.81525
65,39552,PHP,Adaptive,5,19,Low,10,Junior,6.71660231,Low,89.41821586,25,75.05247268,Poor,14899.38662
54,23262,Dart,Corrective,7,11,Low,5,Junior,3.339024715,Medium,22.81659138,9,74.52756495,Average,11245.93514
5,8992,Python,Corrective,2,18,High,12,Mid-level,2.54259161,High,74.00178002,30,62.0907467,Average,12631.18805
57,31135,PHP,Corrective,6,19,Medium,7,Mid-level,6.310493933,Medium,30.97332489,96,87.42154482,Average,16332.67979
17,13667,JavaScript,Adaptive,6,2,Medium,9,Mid-level,0.249840823,Low,85.87520256,28,77.44857668,Average,8518.85621
47,48633,TypeScript,Corrective,3,14,High,12,Junior,7.20725112,Medium,70.04548654,4,67.79175211,Average,14067.26652
23,24199,JavaScript,Corrective,6,1,Low,1,Mid-level,5.140233699,Medium,40.18134586,76,92.64134009,Good,12199.60902
79,35822,C#,Adaptive,10,20,Medium,11,Mid-level,6.057537305,Medium,7.630245417,0,92.10242993,Poor,11398.72396
14,12437,JavaScript,Corrective,10,1,Medium,15,Mid-level,6.318801592,Medium,73.27001839,86,79.45566512,Average,9536.717083
66,14639,PHP,Corrective,5,2,Medium,2,Senior,5.270501565,Medium,61.6884756,2,71.93802645,Poor,10627.27251
75,31418,Ruby,Corrective,2,5,High,20,Junior,5.825337774,High,0.291171783,66,85.52370903,Good,13076.55586
51,19715,JavaScript,Preventive,9,14,High,7,Mid-level,6.837882009,Low,0.941985597,70,71.52608543,Poor,13108.44648
38,11565,PHP,Adaptive,8,9,Medium,12,Mid-level,7.531188472,High,80.87929732,99,69.44031721,Poor,13786.15631
64,25138,Java,Adaptive,3,8,High,18,Mid-level,7.274523913,Medium,25.93997388,34,89.22058616,Average,11461.18665
38,43130,Python,Corrective,8,0,Low,3,Mid-level,8.696164577,Low,63.61336677,14,61.61300959,Average,11157.57143
50,5656,Python,Preventive,9,15,Low,7,Senior,1.894434332,Medium,45.42144198,66,63.79073884,Poor,11844.52191
30,33082,Java,Adaptive,3,5,Low,11,Junior,4.011479695,Low,86.34300145,92,60.27152696,Average,14571.13543
79,48316,Java,Corrective,3,8,Medium,18,Senior,9.47796066,Low,91.69611131,29,66.11772746,Average,13238.70844
51,8710,TypeScript,Perfective,2,3,Medium,12,Mid-level,3.965905744,Medium,99.68077127,81,62.75960035,Poor,13432.64002
63,14373,Python,Corrective,8,1,Medium,6,Mid-level,1.248700769,High,15.36841358,74,99.83209471,Average,10852.26053
52,27866,C#,Adaptive,10,3,High,5,Mid-level,5.254451264,High,86.29640465,42,71.5523988,Good,11510.79095
38,18012,Python,Adaptive,1,0,Medium,1,Mid-level,1.094909726,Medium,26.60213767,59,65.97072051,Average,12978.23915
79,33870,PHP,Corrective,8,18,Medium,12,Senior,2.028532387,Low,59.08158749,39,69.63985032,Good,12167.63555
30,7510,Kotlin,Preventive,7,9,Low,11,Senior,9.983187566,Medium,50.57728339,64,97.44502286,Average,10938.69594
51,46053,JavaScript,Perfective,7,20,Low,4,Senior,5.413626384,Medium,1.798813157,28,80.80640892,Average,13802.95628
5,26046,PHP,Adaptive,3,14,Medium,18,Senior,2.84058389,High,93.27712799,73,74.59272385,Poor,13052.75013
29,806,Python,Corrective,1,18,Medium,4,Senior,9.947749546,High,7.832705515,91,94.93565832,Poor,16266.41091
4,22118,PHP,Corrective,4,15,High,17,Mid-level,9.665589186,High,68.82189194,94,75.79961082,Good,14580.3213
10,22961,Java,Corrective,9,20,Low,2,Mid-level,4.407390411,Medium,78.50068362,18,73.4003428,Good,11939.15717
56,24019,TypeScript,Perfective,5,3,Low,2,Mid-level,2.604031088,Medium,79.5287849,2,68.2913009,Average,10961.95892
17,49302,Python,Corrective,1,1,Medium,12,Junior,8.383996381,Low,13.54945189,35,75.11187296,Poor,12768.85761
74,42123,JavaScript,Adaptive,5,12,Low,6,Senior,7.15620717,High,44.75699505,42,72.66737424,Poor,15094.28955
17,45751,PHP,Perfective,8,0,Low,10,Mid-level,6.86941435,Low,82.94288704,14,87.09215837,Average,9189.662081
69,23003,Java,Corrective,8,16,High,16,Junior,8.931137413,Low,30.26792104,96,71.58330819,Average,14670.29782
34,18741,Python,Adaptive,5,12,Low,14,Junior,6.894171339,Low,46.77486754,40,83.08798986,Poor,11713.61484
6,15420,Python,Corrective,9,3,Medium,7,Mid-level,2.83797943,High,27.27938927,89,62.6356866,Good,11092.2183
53,40942,Java,Preventive,1,6,Low,19,Mid-level,6.938631619,Medium,46.35514179,79,67.65156627,Average,14325.70455
66,6974,JavaScript,Adaptive,4,16,Low,17,Mid-level,3.058135113,Medium,88.78379226,35,76.29621086,Good,11411.76639
77,2278,Python,Corrective,3,8,Medium,9,Mid-level,7.592389797,High,45.5124231,96,97.47797016,Good,14547.29845
43,34427,Java,Corrective,2,3,High,13,Mid-level,6.197478545,High,55.59120171,83,75.09007943,Good,14323.89981
75,16798,Python,Adaptive,8,18,Medium,5,Mid-level,0.77411552,Medium,40.39762833,76,86.56296485,Average,13987.93906
23,10514,PHP,Perfective,7,0,High,5,Mid-level,5.128353624,Low,46.01171832,32,70.2034889,Average,9298.977012
55,28490,Python,Perfective,9,9,Low,10,Junior,3.433009692,High,1.517419905,4,65.08134304,Average,10109.96395
75,22899,Java,Adaptive,2,3,High,10,Mid-level,3.285706327,High,28.374551,100,62.341464,Average,15317.97308
16,44185,Python,Corrective,4,8,Low,7,Mid-level,6.022563024,Medium,43.65817217,77,72.21653994,Average,14617.56903
8,44289,JavaScript,Corrective,6,12,Medium,15,Junior,3.223248245,Medium,63.3796976,90,66.30644107,Good,13938.846
4,43157,PHP,Corrective,3,13,Medium,7,Mid-level,7.768937482,Low,45.00519306,86,66.96041792,Good,15714.02381
4,49680,Java,Adaptive,8,9,High,15,Junior,0.70791436,High,33.78170433,13,90.43037234,Good,9401.833342
56,44620,Python,Perfective,3,5,Medium,3,Mid-level,6.603882524,Medium,38.80987353,67,60.63352284,Good,15669.39091
25,3293,PHP,Adaptive,2,15,Low,19,Mid-level,8.091948037,Medium,24.22933292,82,82.31240503,Poor,12956.02877
67,30067,PHP,Corrective,3,5,Low,10,Mid-level,6.728316899,Low,92.44942828,46,75.17845522,Poor,13428.62386
67,30323,Python,Adaptive,6,16,High,15,Senior,4.97229195,High,52.17432258,53,80.262,Average,13334.14837
27,47299,PHP,Perfective,2,9,Medium,3,Mid-level,9.503070137,Medium,1.340945387,3,82.51320949,Average,13460.87389
32,4227,TypeScript,Perfective,8,17,High,6,Senior,2.999384898,Low,1.944625842,93,72.53470778,Good,12386.12059
50,26539,Python,Perfective,1,17,Low,12,Mid-level,0.191678875,Medium,97.2961635,82,71.80435441,Average,15677.98405
61,49525,PHP,Corrective,7,2,Medium,15,Mid-level,4.319893715,Medium,22.14508914,94,89.33607397,Average,12794.67329
51,43541,Ruby,Corrective,2,19,Low,6,Mid-level,0.330119359,Medium,80.56082888,94,94.85107952,Average,17354.03294
19,22434,JavaScript,Perfective,10,20,High,13,Mid-level,9.539367525,High,5.827530156,8,67.7032653,Poor,11045.16006
21,18647,Python,Adaptive,6,14,Medium,19,Mid-level,2.099180457,Medium,92.11627367,52,63.90475042,Average,11006.06225
5,26705,Python,Corrective,2,14,High,3,Mid-level,7.889270239,High,87.44170037,76,95.91183226,Good,16139.93749
42,10830,PHP,Perfective,2,3,Low,8,Junior,7.745720832,Low,57.10931624,77,73.99581855,Poor,13800.31628
61,16307,Dart,Perfective,10,8,Medium,8,Junior,2.177288997,Low,0.899865728,59,82.05269563,Average,10538.08836
22,22576,C#,Adaptive,8,18,Medium,20,Mid-level,6.212265305,Low,25.7810874,45,74.38172578,Average,10369.25398
21,44862,JavaScript,Adaptive,2,16,Medium,15,Mid-level,0.480789685,Medium,40.68226474,53,65.03209345,Poor,13980.0347
70,24376,C#,Corrective,7,10,High,4,Mid-level,4.835745857,Medium,46.00641167,73,83.5732658,Poor,14410.74786
1,30680,JavaScript,Adaptive,3,8,High,19,Junior,0.146471273,High,29.76787586,94,81.00563407,Good,12454.00102
5,1906,Java,Adaptive,8,9,High,3,Senior,9.211438802,High,3.294786825,36,68.11974237,Average,10630.97927
12,7376,Python,Perfective,7,17,High,13,Senior,9.760860242,Medium,59.01274059,22,78.07476179,Poor,10613.53573
46,27851,PHP,Perfective,8,19,Low,8,Senior,2.222827666,High,52.41546677,26,91.87790016,Poor,11967.73988
34,10074,Java,Perfective,7,12,Low,16,Mid-level,2.081060346,Low,28.30006354,69,83.61704412,Average,10059.91868
49,40894,PHP,Corrective,6,7,High,13,Senior,7.537201766,High,3.797596757,89,63.87669308,Average,14218.12718
78,22559,Java,Perfective,7,6,Low,3,Senior,2.533793988,Medium,99.45941872,65,81.92085989,Average,13025.27725
45,6130,Python,Perfective,5,16,High,16,Mid-level,8.950765592,Medium,48.19861868,60,88.10953197,Poor,12722.51315
27,29920,Python,Adaptive,7,20,High,9,Mid-level,5.739291361,High,75.60042418,76,91.70813623,Good,14907.53437
73,4348,JavaScript,Perfective,1,14,Medium,14,Senior,3.50777623,Medium,45.23140351,50,85.16470315,Average,12512.1236
26,32568,TypeScript,Perfective,1,19,High,13,Mid-level,8.326937463,Low,4.317029086,49,66.10632658,Average,14819.85032
47,33162,Python,Adaptive,9,14,Medium,7,Mid-level,4.934067004,Medium,30.96007451,18,88.40693066,Average,11237.75203
56,14145,PHP,Adaptive,5,0,Medium,15,Junior,9.116329137,Medium,32.0110141,0,87.09367384,Average,8708.914007
63,1263,JavaScript,Corrective,5,13,Low,7,Junior,9.280142367,High,83.8352904,39,60.97707532,Good,13976.31217
48,35366,PHP,Corrective,3,4,Medium,6,Senior,1.654201521,Medium,65.4229978,31,76.4699067,Good,11760.41608
61,8594,Java,Adaptive,5,10,Low,2,Mid-level,0.023234061,High,27.54299036,21,73.31800988,Average,11597.16883
26,28621,PHP,Perfective,3,15,Medium,9,Mid-level,9.839309401,Medium,96.77399547,92,86.77648257,Good,16295.60872
36,30903,PHP,Corrective,9,1,High,17,Junior,9.061375361,Medium,32.15418324,65,68.64543249,Good,10658.68112
1,3904,Java,Corrective,9,7,High,5,Mid-level,0.554452357,High,99.82340258,39,83.63487692,Good,9234.257536
8,47176,Python,Adaptive,6,10,Low,12,Mid-level,8.330342639,Medium,99.61636932,37,96.52823847,Poor,12464.71758
52,39953,PHP,Corrective,1,17,Medium,1,Mid-level,4.578049326,High,19.12105177,47,91.91209489,Average,16769.08392
79,18275,Kotlin,Corrective,7,2,High,10,Senior,2.58961605,Medium,31.27411162,54,96.85830945,Poor,10305.21911
47,45017,Python,Corrective,7,0,Low,11,Junior,8.787465237,Medium,48.60441985,74,99.14023868,Good,12575.00037
56,24538,Ruby,Corrective,10,10,Low,16,Mid-level,1.966672324,Low,66.41006711,80,60.42680508,Poor,11414.64528
14,24264,TypeScript,Corrective,10,15,Low,14,Mid-level,9.472999994,Medium,52.8047449,54,84.90965106,Average,11198.39494
28,2236,PHP,Corrective,4,17,Medium,8,Mid-level,2.056214877,Low,96.94414691,50,76.51357591,Average,12425.51389
78,20680,Kotlin,Adaptive,8,15,Low,17,Senior,6.136831877,High,72.39891642,59,94.39417961,Average,12115.83252
2,28328,PHP,Perfective,6,9,High,18,Senior,2.230863345,Low,21.20448494,7,70.07258808,Average,7439.21362
26,27336,JavaScript,Adaptive,4,17,Medium,12,Senior,5.45668665,Low,10.50975502,85,99.24117956,Good,13204.55745
14,29273,Java,Perfective,4,5,Medium,17,Junior,6.839751299,Low,68.84012907,67,84.54831878,Average,11759.36735
59,38105,Java,Corrective,2,18,Low,14,Junior,1.902279308,Low,15.84524402,74,91.74149609,Good,14772.52393
56,47923,Ruby,Corrective,2,3,Medium,16,Mid-level,5.208857827,Medium,78.76768403,71,63.42398211,Poor,14499.1405
7,47245,Ruby,Perfective,4,12,Medium,14,Mid-level,4.690597444,High,31.10366673,8,67.33831539,Average,11677.90264
3,1454,Java,Corrective,5,13,High,9,Senior,0.710374214,High,32.68932631,89,90.33614692,Average,11804.0478
23,25148,PHP,Adaptive,8,2,High,4,Senior,8.183078177,High,1.079839239,1,60.87946088,Poor,9725.911223
18,39223,Ruby,Adaptive,6,9,Medium,11,Senior,3.356824006,High,70.10112671,79,92.67511944,Average,12941.98023
38,7992,JavaScript,Adaptive,4,5,High,6,Senior,5.745821976,Low,11.32697531,94,60.55796075,Average,13060.92988
15,47317,JavaScript,Corrective,7,0,High,15,Senior,5.147842349,High,77.28805775,69,86.28475356,Average,11190.63574
64,22156,JavaScript,Corrective,8,13,High,5,Mid-level,5.132605046,Low,49.18678219,84,74.60375681,Good,14169.10988
28,39159,Python,Adaptive,2,7,Low,11,Mid-level,1.072223942,Medium,78.4279815,89,84.45979411,Average,14227.01156
74,26909,Java,Corrective,7,18,Low,18,Mid-level,4.234820092,Medium,58.39265392,58,87.84125628,Poor,12840.98912
39,22519,Python,Adaptive,2,13,Low,13,Junior,4.523667592,Low,8.243327202,18,73.69900877,Poor,11846.46658
57,5531,Python,Perfective,2,9,Medium,11,Junior,7.336428404,High,76.56523367,27,64.31849792,Average,13173.16617
17,33570,JavaScript,Preventive,8,16,Medium,14,Mid-level,8.400188319,Medium,6.979948489,71,62.78583471,Poor,13368.65114
44,44815,JavaScript,Corrective,2,8,Medium,18,Senior,5.449822781,High,47.87017206,13,83.5574409,Poor,11620.03598
25,13288,Python,Perfective,9,5,High,19,Junior,0.867829541,Medium,17.23492141,23,80.82621415,Average,6785.929519
17,25942,PHP,Adaptive,1,10,High,15,Senior,2.368494706,Low,75.2335178,43,89.68804036,Average,11220.48154
13,37757,Java,Corrective,9,6,High,9,Senior,1.649340269,High,91.15912278,100,80.3894204,Average,12816.73561
25,2927,TypeScript,Corrective,1,16,Medium,8,Mid-level,1.246150632,Low,55.41261634,55,76.8978316,Good,12688.61689
