Complexity,LOC,Lang_Type,Maint_Type,Skill,Age,Interdependence,Team_Size,Exp,Def_Density,Def_Severity,Churn,Change_Req,Test_Cov,Doc_Quality,Cost
69,726,Java,Perfective,1,8,High,1,Mid-level,4.003566268,Medium,35.22468182,22,71.08101795,Average,2794.77825
4,315073,JavaScript,Perfective,7,2,High,3,Senior,9.47152936,Medium,22.69232819,24,94.49339666,Poor,8482.669435
16,28232,JavaScript,Corrective,7,4,Medium,6,Mid-level,4.06462718,Medium,27.03054972,14,71.33844597,Average,2435.8865
24,196982,Python,Corrective,4,8,Low,4,Junior,7.718360352,High,42.48000875,38,87.47022881,Good,6840.350495
80,110545,JavaScript,Adaptive,9,7,Low,7,Senior,4.838772646,High,24.00674698,44,86.9687853,Average,4684.395926
2,317920,Python,Corrective,5,1,Low,3,Mid-level,8.975323265,High,18.66036846,36,68.85974195,Average,8989.941423
32,251469,JavaScript,Corrective,4,2,Low,1,Mid-level,9.077612437,Medium,24.66237465,36,61.39196799,Average,7796.401656
24,217738,JavaScript,Preventive,7,1,High,9,Mid-level,0.874168079,High,28.9564902,17,76.36998295,Average,6153.27315
12,499316,JavaScript,Adaptive,4,7,Low,6,Senior,9.364933313,Low,9.453882689,41,71.56772608,Average,12389.28513
50,175999,C#,Perfective,3,5,Medium,8,Mid-level,8.255348415,Low,45.04538651,29,92.35910998,Poor,6053.596128
35,462720,Python,Adaptive,9,5,Low,3,Junior,7.913107143,Medium,33.70934744,19,92.01456754,Average,11561.53229
33,135469,C#,Adaptive,8,8,High,8,Junior,2.009113397,High,31.66344587,22,78.28095809,Good,4886.848905
33,179554,Java,Corrective,1,7,High,2,Mid-level,8.051192088,Low,4.974811309,38,84.26048901,Average,6317.798703
61,145390,Java,Corrective,7,3,High,4,Senior,8.501327347,Low,30.20869691,44,84.17038064,Average,5372.445131
51,35160,PHP,Corrective,9,3,High,3,Mid-level,2.891503345,Low,6.048033112,17,93.08632594,Average,2448.354637
43,339333,Python,Corrective,8,8,Medium,1,Mid-level,9.522600784,High,3.93488376,38,77.00009656,Average,9665.885332
12,284860,JavaScript,Perfective,8,0,Low,7,Junior,0.498601464,Medium,26.36554478,40,71.01786719,Good,7524.757841
67,430060,JavaScript,Corrective,6,1,Medium,2,Mid-level,1.499092532,Low,20.1392767,39,70.60139673,Average,10823.41712
65,495537,Java,Adaptive,4,1,Medium,4,Senior,5.375811381,Medium,29.44051351,31,81.44769117,Poor,12379.93125
33,133317,Java,Corrective,8,5,Medium,9,Mid-level,5.757924711,Medium,4.461108403,30,77.96592811,Good,4635.908059
40,179195,Java,Corrective,3,3,Low,6,Senior,6.451500833,Medium,21.54915314,21,77.60483084,Average,5816.064202
74,124685,TypeScript,Adaptive,9,9,Low,8,Mid-level,0.169691293,Low,8.739335752,20,63.64549356,Good,4263.132681
43,380462,JavaScript,Corrective,2,2,Medium,2,Junior,9.603667746,High,49.3550043,11,88.74414963,Average,10555.44933
44,282000,Java,Corrective,2,2,Medium,7,Senior,0.445880927,Medium,28.05751062,11,68.54946752,Good,7450.120539
29,495192,JavaScript,Corrective,7,2,High,6,Mid-level,1.430619527,Medium,34.37184305,43,67.87814521,Poor,12084.03013
13,100758,C#,Corrective,4,5,Low,9,Senior,0.140145175,Low,16.27091403,12,76.51033281,Average,3438.558875
12,184845,Python,Perfective,8,7,Medium,7,Senior,5.668584333,Medium,4.736945739,25,69.11113366,Good,5550.933283
46,169102,JavaScript,Corrective,9,6,Low,1,Junior,9.322668839,Medium,48.79354314,13,83.35433069,Poor,6022.215563
2,433098,JavaScript,Corrective,7,3,Low,8,Junior,6.659471661,Medium,14.31295177,32,74.85853357,Poor,10915.86154
35,382463,Kotlin,Adaptive,5,3,Medium,3,Senior,8.226574685,Low,21.19040926,29,77.9564689,Average,9940.452955
8,457190,Java,Corrective,8,9,Low,2,Mid-level,0.132812035,High,32.49319609,34,81.48677286,Good,11209.32125
26,330988,Java,Perfective,4,1,Low,3,Junior,5.420152985,Low,1.234864884,39,68.1414209,Poor,9156.731804
74,143366,Java,Adaptive,2,0,Medium,6,Junior,4.595629775,Medium,40.51295653,27,66.23006491,Good,5512.933375
34,319008,C#,Adaptive,6,8,Low,3,Junior,4.989679442,High,26.8289095,20,95.21687611,Average,8897.114205
7,468876,Java,Adaptive,9,1,Low,5,Senior,0.722131853,Medium,13.91085935,38,77.34894811,Average,10946.92489
68,491232,JavaScript,Corrective,1,7,Low,6,Junior,6.844353611,High,3.080399265,26,76.48374439,Good,12819.04329
58,58145,PHP,Adaptive,7,8,Low,8,Mid-level,5.032204149,Medium,8.124920774,35,61.42448601,Average,3533.95966
75,301968,Ruby,Corrective,9,3,Low,7,Mid-level,7.651488499,Medium,44.75169294,32,79.9190521,Poor,8533.357435
29,496332,JavaScript,Perfective,9,7,Medium,8,Mid-level,4.852906341,High,34.3012112,29,82.16678886,Poor,12220.58286
36,360689,PHP,Corrective,3,8,Low,3,Junior,1.493816362,Low,12.49508608,11,82.35363484,Average,9326.63098
21,13824,JavaScript,Adaptive,5,9,Low,4,Senior,6.482569541,Medium,3.280038247,33,88.28124677,Average,2525.588015
36,41338,JavaScript,Adaptive,8,9,Medium,6,Junior,1.723863621,High,34.53076562,40,67.0992734,Good,3303.756982
10,418966,Python,Corrective,8,4,Medium,7,Senior,8.723945634,Medium,28.6203863,36,70.08892537,Average,10549.55288
73,326475,Dart,Corrective,4,6,High,9,Senior,6.131162391,Medium,20.22597622,11,92.42921861,Average,8680.675603
24,181360,Python,Perfective,1,9,High,1,Mid-level,1.572038836,Medium,18.18057246,23,97.88682467,Average,5898.449352
64,493745,Java,Perfective,1,3,High,8,Mid-level,9.623380575,High,10.8407138,13,65.43730989,Poor,12846.79771
49,240290,Python,Corrective,4,0,Medium,8,Mid-level,5.183654633,High,33.48056283,22,79.90598218,Poor,7269.250493
36,467325,C#,Perfective,6,2,Medium,6,Mid-level,0.728984519,Medium,48.53340139,45,68.56705011,Good,11444.47062
24,140249,Java,Preventive,8,4,Medium,4,Senior,6.268329044,Medium,8.785762292,44,62.40292673,Poor,5166.636634
23,8670,Python,Perfective,6,2,Low,3,Senior,2.53198907,High,29.855831,17,73.02013353,Poor,2304.930339
62,126761,Python,Corrective,9,6,Low,3,Mid-level,8.036934519,Low,21.20925279,11,65.74750501,Average,4781.117052
37,9266,Python,Perfective,9,8,Low,6,Mid-level,8.178220736,Low,22.33443609,15,88.39732294,Average,2193.695502
12,320505,JavaScript,Corrective,2,5,High,8,Senior,9.789473559,High,12.70736401,40,81.34901655,Good,9066.138059
55,299112,C#,Preventive,1,9,Medium,7,Senior,5.01869531,High,41.25674378,19,65.75337884,Poor,8782.108312
13,138455,Java,Adaptive,2,0,High,1,Mid-level,4.549568797,High,24.26278021,30,60.36966354,Poor,5503.751371
23,42514,JavaScript,Corrective,5,6,Medium,6,Mid-level,7.534756054,Medium,27.17029261,19,92.32628196,Average,3050.074539
30,202179,C#,Perfective,4,2,Medium,7,Mid-level,1.324706563,Low,15.23804564,32,67.04777625,Average,5978.299604
17,128338,Python,Corrective,4,4,Low,7,Senior,5.469155138,Medium,9.090423283,12,84.24866569,Average,4416.846826
62,472842,Java,Preventive,9,9,Low,9,Junior,5.462476001,Low,4.29551941,41,73.47687652,Average,11805.79522
13,247565,Dart,Preventive,8,3,High,5,Mid-level,0.894731228,Low,35.70595705,29,83.41943753,Good,6554.2986
59,330270,JavaScript,Adaptive,6,9,Medium,1,Mid-level,4.179840855,High,9.811714084,19,72.62614508,Good,9157.683154
19,464651,Java,Corrective,1,4,Medium,2,Mid-level,8.532847986,Low,34.50376771,38,63.47758243,Poor,12161.6105
49,439581,JavaScript,Adaptive,2,4,High,4,Mid-level,8.56153622,High,19.5188223,43,68.91800034,Average,11914.75982
12,282700,Java,Corrective,6,5,Low,5,Senior,0.992376649,Medium,20.78874005,46,67.52234266,Average,7637.508366
61,219567,JavaScript,Corrective,2,9,High,9,Junior,0.907208827,Medium,23.4588748,29,77.1207741,Good,6792.086409
19,308984,Python,Perfective,5,9,Medium,1,Mid-level,2.62695477,Low,18.38542541,17,86.33135134,Good,8117.41138
76,383752,Python,Corrective,5,5,Medium,3,Junior,8.747660626,Medium,5.030998861,16,70.552243,Poor,10567.20042
9,430964,Python,Corrective,6,7,Medium,5,Junior,1.289025851,Low,15.4815905,15,60.48279741,Average,10520.17074
71,94870,Kotlin,Preventive,6,7,Low,3,Mid-level,7.199968026,High,33.18671803,20,80.75749457,Average,4646.984045
28,267501,PHP,Corrective,6,8,Low,4,Mid-level,1.011656196,High,33.28922007,27,84.23037957,Poor,7656.145914
78,19697,Python,Corrective,2,7,Medium,3,Mid-level,6.231378537,Medium,14.31121536,38,98.51481976,Poor,3283.871044
52,142067,Python,Preventive,3,1,High,4,Mid-level,3.560672991,Low,23.00513133,34,83.57883212,Average,5113.096482
16,147913,PHP,Corrective,6,9,High,1,Junior,7.88913963,High,9.672361401,30,78.84690238,Average,5816.718589
69,366636,Python,Perfective,8,0,Low,8,Mid-level,2.336904488,Medium,10.51860408,12,82.93606504,Poor,9154.291152
12,159368,Java,Preventive,1,9,Medium,4,Senior,6.392018294,Low,1.15235442,27,97.11602519,Average,5387.605681
25,247326,Dart,Preventive,1,1,Low,7,Senior,2.356825346,Medium,44.8373275,33,93.13512582,Poor,7076.928547
52,333224,Java,Adaptive,2,1,Low,2,Mid-level,7.136602831,High,10.53533325,47,72.91914933,Average,9689.15109
53,46763,C#,Corrective,6,2,Medium,2,Mid-level,8.736780346,Low,11.37669385,19,69.49017455,Average,3329.769336
23,20416,Dart,Corrective,9,9,Medium,6,Senior,1.268017991,Low,13.98007163,36,70.50534449,Poor,2244.8345
16,443656,Java,Perfective,4,6,Low,2,Junior,8.665956886,High,6.370403585,21,80.17684159,Average,11654.93401
57,234219,Python,Perfective,3,1,Low,6,Senior,5.935752544,Low,31.96314416,16,89.76197805,Poor,6840.641551
39,315597,Java,Adaptive,8,0,High,2,Senior,1.271104909,Low,3.757147659,26,80.12876829,Average,7970.076748
53,156589,PHP,Corrective,9,5,Low,4,Junior,4.275418554,Medium,6.710121316,10,62.71185583,Poor,5383.166077
42,97331,PHP,Corrective,5,8,Medium,7,Junior,1.608602935,High,32.23783633,35,88.94322802,Average,4432.895709
58,153238,PHP,Corrective,9,2,Medium,8,Senior,7.003478889,Medium,16.98303102,24,92.23880515,Poor,5097.74077
39,207124,Python,Perfective,2,5,Low,3,Mid-level,7.588681344,High,35.39739134,42,71.5799146,Average,7185.69609
14,63423,PHP,Adaptive,3,2,Low,9,Junior,1.057965203,Medium,27.87123723,46,86.56502957,Average,3404.855239
5,152478,TypeScript,Preventive,7,0,Medium,2,Mid-level,5.061398527,Low,12.80105865,40,77.06367604,Poor,5168.527649
35,207192,C#,Perfective,7,4,High,8,Mid-level,8.14625056,High,32.54139752,44,95.56477423,Average,6704.873958
75,2359,Kotlin,Corrective,6,9,Medium,8,Mid-level,9.361630416,Medium,5.813684015,10,93.80902233,Poor,2526.460081
18,257764,PHP,Adaptive,6,3,Medium,4,Senior,5.135178667,Low,26.82051915,17,81.01727993,Average,6971.945359
76,435765,C#,Adaptive,2,6,High,1,Senior,9.502792236,Medium,21.85740525,21,87.66022183,Poor,11650.88124
9,355118,JavaScript,Adaptive,6,5,High,1,Mid-level,5.356889705,Medium,13.39367914,28,95.33398804,Average,9248.8908
74,134154,Java,Perfective,4,9,Medium,2,Mid-level,3.941904946,Low,30.20024989,34,79.8286804,Average,5270.851395
58,287186,Python,Perfective,3,6,Medium,9,Mid-level,8.482031286,Low,43.56667962,41,72.53002962,Good,8387.125088
17,427535,C#,Perfective,2,4,Medium,2,Mid-level,4.929827105,Medium,49.94523499,21,90.14664552,Average,10870.64687
7,451882,Java,Corrective,1,3,Medium,2,Junior,4.719025106,High,30.38813844,22,68.80265019,Average,11752.54453
46,94101,PHP,Corrective,5,6,Medium,6,Senior,4.903124894,Medium,20.23529372,37,75.54124592,Average,4188.971851
13,264823,Dart,Perfective,2,6,Medium,7,Senior,8.467850019,High,11.26035501,10,94.62908948,Good,7538.906264
40,396533,PHP,Corrective,2,5,Low,7,Mid-level,8.319415417,Low,12.85480447,15,88.97689361,Average,10200.65007
42,60276,Python,Corrective,7,7,Medium,9,Mid-level,4.035199924,Low,23.97274891,17,76.15244021,Poor,3174.815292
9,421768,Java,Corrective,8,3,Low,6,Mid-level,3.332998599,Low,18.36388506,13,68.5897801,Good,9984.118786
50,218116,Python,Adaptive,8,9,Low,8,Mid-level,4.91928024,Low,45.69072613,14,74.23873563,Average,6357.664589
27,174132,C#,Corrective,4,4,Low,6,Mid-level,5.727725097,Low,18.41477338,34,71.36416597,Good,5681.312223
66,90997,PHP,Adaptive,1,3,Medium,2,Mid-level,2.383372106,High,18.67222956,31,67.04357152,Good,4565.068928
5,73447,Kotlin,Preventive,7,0,Medium,1,Senior,7.939550847,High,19.17672562,37,89.73331654,Poor,3909.999919
29,94207,JavaScript,Corrective,1,7,Low,5,Mid-level,4.864827657,High,41.83101052,48,70.08279547,Average,4824.277703
37,220778,TypeScript,Corrective,4,0,Medium,9,Mid-level,3.340455484,Low,32.53941604,32,78.16669881,Poor,6485.232667
38,150121,TypeScript,Corrective,8,4,Medium,8,Senior,1.06820993,High,30.70844252,13,75.43437787,Poor,4870.757591
8,427352,Java,Perfective,2,5,Low,4,Junior,2.388451604,Medium,16.70715112,13,99.28309515,Poor,10677.34592
65,64677,PHP,Corrective,6,5,Medium,5,Mid-level,9.492811718,Low,40.89520884,30,75.64368977,Average,3901.680672
17,301002,Java,Corrective,6,4,High,5,Mid-level,3.050996868,High,1.918193068,46,63.19929931,Poor,8545.939702
71,179974,Java,Corrective,9,2,High,6,Mid-level,1.688592894,Medium,43.53985862,11,63.5930301,Poor,5624.91014
45,257609,C#,Perfective,5,4,Medium,3,Senior,4.606727917,Low,25.63749499,16,83.63014885,Average,7146.707921
4,422681,Java,Adaptive,4,7,Medium,5,Mid-level,3.070877434,Medium,19.91251174,25,83.97454207,Poor,10577.82496
36,138317,C#,Perfective,5,1,Low,2,Senior,0.351592503,Low,24.85836404,26,76.75035962,Poor,4653.40048
70,382515,C#,Preventive,5,5,Low,1,Mid-level,3.231452173,High,33.37077653,29,77.27374769,Poor,10434.55994
31,38600,JavaScript,Corrective,8,8,Low,1,Mid-level,5.441086239,Medium,0.638271326,32,62.15730331,Average,3143.9552
19,27337,Java,Perfective,8,7,High,7,Senior,5.51712372,High,43.57759282,43,80.66186042,Average,2896.613307
61,274229,JavaScript,Corrective,2,7,Low,2,Mid-level,3.565589212,Low,22.33697627,20,80.18957902,Poor,7977.24141
54,301309,JavaScript,Perfective,7,7,Low,4,Mid-level,4.473027563,Medium,17.14832599,43,65.98197274,Good,8468.948442
39,419338,JavaScript,Adaptive,8,6,High,5,Mid-level,9.655179182,Medium,6.912278282,42,64.15357544,Average,11024.12743
74,382358,JavaScript,Perfective,6,7,High,7,Mid-level,3.773484772,Medium,21.97326872,35,64.94289962,Average,10122.80113
19,327899,Python,Corrective,5,5,High,2,Junior,2.582268133,Medium,24.81613856,11,64.04112986,Average,8767.342716
39,186840,JavaScript,Corrective,9,1,Low,6,Mid-level,2.434670441,High,20.18233472,32,84.38832782,Average,5756.303257
67,53087,Python,Corrective,3,1,Low,1,Mid-level,4.577646127,High,33.93300469,31,67.8593061,Average,3899.968247
45,392692,C#,Corrective,4,7,Medium,7,Mid-level,7.595201487,High,21.04482644,43,70.05720609,Poor,10846.35571
13,275086,PHP,Corrective,9,0,Low,9,Senior,2.059881842,High,48.07087889,24,66.94288577,Poor,7321.740239
58,303550,JavaScript,Corrective,6,5,Low,5,Mid-level,7.092961271,High,29.96387589,19,98.31341218,Good,8494.938367
20,311514,JavaScript,Corrective,8,5,Medium,5,Senior,0.211498233,Medium,40.37389678,24,94.18469853,Poor,7902.794195
72,79223,Dart,Adaptive,7,3,High,4,Junior,4.18932978,High,5.467795155,38,69.21979349,Average,4360.65641
61,365921,PHP,Perfective,2,9,Medium,3,Mid-level,7.758650652,Medium,19.86456465,32,73.10265176,Good,10183.15491
39,493601,TypeScript,Adaptive,3,2,Medium,9,Senior,3.387329558,Medium,16.84238507,26,68.39571369,Average,11901.96598
1,393770,PHP,Corrective,1,2,Medium,5,Mid-level,5.637371014,Medium,28.47411941,18,79.67503838,Average,10057.21531
3,338373,Python,Adaptive,9,0,Low,8,Senior,2.049792328,Medium,43.055676,45,60.7844213,Average,8497.636785
77,383737,Python,Corrective,7,2,Medium,9,Mid-level,7.419953911,Low,3.916910888,18,86.85472036,Poor,9838.497455
62,184275,JavaScript,Preventive,1,3,Low,5,Junior,0.522791033,High,3.628739902,25,80.92632599,Average,6239.493312
63,389688,Java,Corrective,3,4,Low,9,Mid-level,8.525426449,Medium,42.51588541,45,95.94555713,Average,10485.58957
25,213646,JavaScript,Perfective,4,2,High,2,Mid-level,1.981963864,Low,10.6425043,42,66.57570737,Good,6435.244304
56,106547,Java,Preventive,4,5,Low,9,Senior,8.743980317,Medium,33.43766272,40,92.16436984,Good,4571.632295
33,289143,JavaScript,Perfective,5,4,High,4,Mid-level,3.525292413,Low,27.14390662,15,91.67844058,Good,7645.273155
38,128777,PHP,Adaptive,3,2,Low,6,Senior,7.226835745,Low,41.64467974,19,65.08724757,Good,4757.003266
6,217054,Ruby,Perfective,3,5,Medium,6,Senior,3.192252978,Low,6.254445492,25,75.94236897,Average,6175.412225
58,475060,JavaScript,Preventive,1,5,Medium,6,Mid-level,9.059116712,Medium,6.489148286,13,66.80610565,Average,12173.69477
44,110175,PHP,Adaptive,7,7,Low,2,Mid-level,1.266371255,Medium,27.84091801,31,70.18882002,Average,4394.220011
45,373648,JavaScript,Adaptive,1,1,Low,7,Senior,1.785197893,High,47.31893267,22,70.52984699,Average,9777.060504
32,208206,TypeScript,Adaptive,2,0,Medium,6,Senior,4.930301252,High,20.74988792,25,82.24945576,Good,6430.190572
45,448922,Python,Adaptive,4,3,High,1,Mid-level,0.81938439,Medium,16.34710501,38,76.45643727,Poor,11393.01509
61,293422,Dart,Adaptive,4,6,High,2,Mid-level,1.959801847,Medium,30.33446616,15,97.90931216,Good,8002.150482
47,76818,C#,Adaptive,5,9,Medium,7,Mid-level,9.437663822,Medium,46.52243003,35,65.05480568,Good,4285.390661
21,63830,Java,Corrective,2,2,High,1,Mid-level,9.764896611,High,41.84639164,20,98.94768539,Good,3996.448153
80,246356,Python,Corrective,4,2,Medium,1,Mid-level,3.762593293,Low,49.77418054,33,69.22554561,Good,7456.296231
75,336799,JavaScript,Corrective,1,4,High,1,Senior,9.23286021,Low,1.12842916,38,90.91495746,Poor,9672.633684
36,450189,Python,Corrective,2,4,Medium,8,Junior,5.448246757,High,5.642907236,12,73.55879705,Poor,11624.16663
19,163152,Python,Corrective,1,9,Medium,4,Junior,2.697424659,Medium,30.47338817,19,65.72325582,Poor,5862.215977
20,479046,C#,Adaptive,4,2,High,4,Mid-level,7.023987211,Low,41.02882197,10,94.31556741,Poor,11712.83904
57,462652,JavaScript,Corrective,4,8,Medium,2,Mid-level,6.589018066,Low,14.26221712,35,72.35443597,Average,11910.13334
18,335002,C#,Perfective,7,3,High,1,Mid-level,9.891253191,High,11.9605544,21,86.35421617,Good,9195.665219
47,40586,Kotlin,Corrective,9,2,Medium,9,Mid-level,2.650472874,High,39.34878997,23,82.6577474,Good,2731.157215
49,155832,JavaScript,Corrective,9,1,Low,7,Mid-level,6.720595027,High,2.819092693,34,78.87025238,Average,5426.162625
14,348339,JavaScript,Perfective,5,9,Low,4,Junior,0.52023755,Medium,18.46913238,17,79.83277891,Poor,9085.768623
15,101958,Python,Adaptive,1,8,Medium,6,Mid-level,1.136460387,Medium,25.29046113,13,89.28951656,Poor,4106.480963
31,472927,Ruby,Corrective,1,3,Medium,2,Senior,0.03918375,High,28.01743372,37,63.51091656,Poor,12034.37131
1,327673,Java,Perfective,6,2,High,7,Mid-level,9.994606811,High,36.43075784,16,86.72722648,Average,8867.361792
54,74106,Dart,Perfective,2,6,Low,2,Mid-level,8.022736971,Low,17.74228617,19,95.83248406,Average,3989.80637
3,35511,PHP,Corrective,8,7,High,8,Mid-level,7.867230147,High,30.63421723,45,62.31152788,Poor,3376.964604
16,349871,JavaScript,Corrective,9,1,High,8,Senior,5.097260753,Low,29.26877114,11,65.62613357,Average,8533.66252
57,425637,Python,Preventive,4,6,Low,1,Mid-level,3.000670829,Low,27.38080503,35,88.66527747,Poor,10979.21547
75,206711,PHP,Adaptive,5,4,High,8,Mid-level,1.512642845,Medium,32.02416466,23,77.49126593,Average,6276.57057
12,454351,PHP,Adaptive,8,4,High,2,Senior,2.846747388,Medium,12.97245855,25,76.14194483,Average,10913.06004
74,376197,Python,Perfective,3,2,High,6,Mid-level,3.759712219,High,4.232437679,26,65.47866538,Average,10150.59428
16,85058,Java,Corrective,5,4,High,1,Junior,7.56310097,Low,5.963583602,31,80.27080163,Average,4185.519217
72,12775,PHP,Adaptive,3,1,High,5,Mid-level,5.396617889,Medium,11.22911913,13,65.06181245,Good,2616.446249
76,381979,Python,Corrective,3,3,Medium,7,Junior,0.774836266,High,25.00989678,28,79.06481825,Poor,10310.76588
24,317515,TypeScript,Perfective,3,5,Medium,1,Mid-level,0.18029009,High,42.02213753,11,90.54461196,Average,8502.438621
28,389901,JavaScript,Adaptive,7,0,High,2,Senior,1.023321795,Low,35.0646671,48,70.33057432,Average,9767.89577
8,121900,Python,Adaptive,7,9,Medium,7,Mid-level,4.104987137,Medium,39.45203021,18,79.23144673,Average,4367.046055
36,87525,PHP,Corrective,7,3,Medium,6,Senior,9.33192917,Medium,17.5487812,28,99.68063878,Good,3847.110119
8,245046,Java,Corrective,8,5,Low,3,Junior,6.374024812,Low,20.23268708,25,87.46601693,Average,6986.496778
58,66958,JavaScript,Adaptive,5,8,High,2,Senior,8.018258999,High,19.6840943,34,93.65427085,Average,4151.352374
60,411143,Python,Perfective,5,1,Low,4,Mid-level,4.663745945,High,9.59365922,27,76.59390426,Poor,10808.90255
50,47657,Python,Adaptive,4,6,High,3,Mid-level,3.616660832,Low,3.060832907,32,90.71443693,Average,3202.689131
28,268894,C#,Corrective,7,5,Medium,7,Junior,1.084003727,Low,29.54580464,30,61.62036692,Poor,7483.909998
41,267169,JavaScript,Perfective,4,1,Low,8,Senior,8.759330222,Low,49.46083417,20,64.9164473,Poor,7678.279245
64,255326,JavaScript,Corrective,2,7,Medium,2,Junior,7.83160029,High,8.341485248,48,68.12282372,Average,8542.484869
27,278776,PHP,Preventive,4,6,Low,7,Junior,1.681180976,Low,2.334240995,13,76.07807698,Average,7475.668956
63,2798,C#,Corrective,8,4,Medium,8,Mid-level,5.122605639,Medium,38.97658409,34,93.82979513,Poor,2327.120531
17,454316,Python,Adaptive,9,4,High,6,Mid-level,4.873748079,Medium,12.62930033,41,73.85064203,Average,11159.75028
73,185066,Java,Corrective,3,6,High,6,Mid-level,6.250915527,Medium,41.48219027,39,86.18484774,Average,6453.415073
33,413895,TypeScript,Preventive,7,8,Low,1,Junior,9.46186894,Low,35.19683335,35,88.37257179,Poor,11069.14294
77,167892,PHP,Adaptive,9,8,Low,4,Mid-level,5.797714418,Low,47.28367685,45,83.44729416,Average,5858.033748
29,435690,JavaScript,Corrective,4,8,High,1,Mid-level,5.402172668,High,20.44636179,43,74.28967873,Average,11592.37469
13,145531,Java,Corrective,3,5,High,4,Mid-level,0.503229329,High,33.09849197,18,83.08213367,Average,5046.600075
46,444276,Java,Corrective,5,9,Medium,2,Mid-level,0.62907476,High,23.24273904,21,73.69062371,Average,11271.29685
35,163091,PHP,Corrective,1,5,Medium,5,Senior,1.873467913,Low,31.52943487,11,63.35494954,Average,5265.512197
6,381609,PHP,Preventive,3,2,Medium,9,Mid-level,0.324707717,Medium,22.4799453,47,99.71215913,Average,9478.061558
69,402521,C#,Adaptive,8,0,High,3,Mid-level,7.433528956,Medium,9.431612321,14,65.08729815,Good,10314.85847
47,436696,PHP,Perfective,8,6,Medium,8,Mid-level,7.23330304,Low,25.3948708,14,62.89393535,Average,10819.23825
25,261510,PHP,Adaptive,4,3,Low,3,Senior,1.360562344,High,26.42921007,31,95.14122997,Poor,7443.986011
66,23836,Python,Adaptive,2,0,Low,6,Senior,8.360789008,Medium,40.53019241,14,72.07338644,Average,2939.060793
10,88555,JavaScript,Corrective,8,7,High,4,Senior,1.547860348,Low,36.77603529,13,86.01187896,Good,3237.464297
56,217186,Python,Corrective,8,5,Low,8,Mid-level,3.01175587,High,33.1895812,18,73.16022919,Poor,6595.003369
30,103745,Java,Perfective,4,5,Medium,6,Junior,2.489768992,High,5.669354778,38,75.65817083,Good,4567.333995
5,147030,PHP,Preventive,3,1,Medium,8,Mid-level,3.723070986,Low,36.03081453,31,70.48451888,Good,4858.623294
33,231385,JavaScript,Corrective,2,0,Low,1,Mid-level,2.546637659,Medium,25.01525782,36,73.72176023,Poor,7106.919974
