complexity,loc,lang_type,maint_type,skill,age,interdependence,team_size,exp,def_density,def_severity,churn,change_req,test_cov,doc_quality,cost
29,27336,java,adaptive,8,1,high,2,senior,3.5,high,50.56,100,67.82,7,11070.08
47,29273,ruby,adaptive,7,6,high,1,expert,4.25,medium,41.32,19,60.45,0,11821.37
68,38105,php,adaptive,8,0,low,3,senior,1.28,low,87.68,23,69.69,4,15320.24
76,47923,c#,adaptive,6,5,medium,3,senior,1.23,high,12.61,35,87.15,3,19203.98
45,47245,php,preventive,2,1,high,7,senior,6.2,medium,87.52,33,69.24,3,18924.94
2,1454,php,corrective,2,4,low,1,junior,6.76,low,51.22,53,80.36,10,810.23
27,25148,python,perfective,8,6,high,9,expert,7.77,low,40.44,33,95.51,1,10177.62
36,39223,javascript,perfective,1,3,medium,6,junior,5.57,low,16.2,82,87.75,9,15760.48
36,7992,python,adaptive,6,4,medium,4,senior,6.46,medium,70.08,16,75.79,0,3401.18
26,47317,java,adaptive,6,3,low,3,senior,0.14,low,92.68,4,74.9,5,18933.56
43,22156,php,adaptive,4,3,low,3,junior,1.62,low,37.54,88,78.23,6,9023.44
27,39159,javascript,adaptive,10,4,high,2,senior,9.85,low,24.16,17,67.08,4,15716.06
69,26909,javascript,perfective,3,6,low,2,senior,0.76,high,55.49,54,85.36,7,10901.59
20,22519,python,adaptive,3,7,high,5,senior,6.79,high,79.62,52,74.57,8,9145.17
11,5531,java,preventive,1,4,medium,9,senior,1.76,high,0.38,49,94.09,10,2421.23
74,33570,java,corrective,3,1,low,2,junior,7.17,low,63.14,71,90.26,10,13540.17
38,44815,java,corrective,4,5,low,2,senior,7.06,high,59.65,90,84.42,1,17976.01
6,13288,c#,adaptive,5,5,medium,6,junior,2.34,medium,31.82,78,74.57,10,5498.28
72,25942,java,corrective,3,4,high,2,senior,2.7,high,45.14,44,68.4,3,10522.34
23,37757,c#,corrective,6,1,medium,4,junior,6.55,medium,24.7,12,91.05,10,15151.88
47,2927,python,corrective,5,7,medium,6,senior,3.9,medium,78.99,15,79.46,8,1402.23
46,41372,python,corrective,3,5,medium,5,senior,1.95,high,63.45,85,68.99,4,16620.71
12,41145,java,corrective,6,1,medium,1,senior,7.32,low,53.27,83,67.81,2,16514.84
13,797,javascript,preventive,6,7,medium,6,expert,1.54,medium,39.25,12,66.62,5,546.88
62,24109,c#,corrective,8,1,high,1,expert,8.56,high,29.14,19,91.09,2,9780.06
60,35298,javascript,perfective,2,3,medium,3,senior,5.15,high,82.27,65,69.16,4,14220.5
43,45142,javascript,perfective,1,5,medium,5,senior,1.06,high,45.14,98,81.07,2,18110.78
76,15687,ruby,preventive,4,7,low,5,junior,6.94,medium,50.14,46,78.06,5,6469.42
68,23271,python,corrective,7,5,high,6,senior,5.19,low,52.08,18,83.18,9,9452.17
5,25784,java,perfective,10,3,low,8,junior,2.98,low,44.84,44,95.09,4,10421.64
37,28448,php,adaptive,3,4,low,5,junior,4.23,medium,25.61,36,94.71,8,11486.57
72,42707,c#,adaptive,3,3,medium,1,expert,2.98,medium,12.03,53,78.04,2,17148.7
31,21266,java,adaptive,5,5,medium,5,senior,2.63,low,9.85,5,60.61,5,8644.11
9,44957,typescript,perfective,5,5,medium,3,senior,1.64,low,75.75,13,77.06,7,17994.83
51,16308,php,corrective,10,6,medium,4,junior,3.63,medium,22.35,3,84.25,6,6687.77
29,26970,java,perfective,3,7,high,8,senior,2.51,high,5.57,85,82.31,5,10917.57
78,3411,c#,adaptive,9,4,low,7,junior,6.83,high,79.75,54,86.05,1,1620.08
40,47611,javascript,perfective,4,3,high,5,junior,6.84,high,15.41,99,66.16,6,19088.34
41,7146,javascript,preventive,3,7,medium,2,junior,5.02,high,62.51,33,85.86,7,3071.09
11,35354,java,corrective,2,0,medium,6,senior,7.78,medium,33.86,26,67.31,0,14208.14
23,30806,java,preventive,10,7,medium,6,senior,8.41,high,12.65,6,90.02,8,12403.46
1,41706,c#,corrective,9,0,low,6,junior,5.8,medium,41.45,2,73.56,3,16704.2
46,12011,javascript,corrective,4,4,high,9,senior,6.19,high,1.48,46,88.4,7,4999.65
21,3511,php,corrective,3,3,medium,8,junior,2.83,high,84.1,96,61.91,9,1650.31
36,2334,c#,corrective,7,3,medium,8,senior,8.95,high,51.35,1,76.31,6,1159.29
54,18827,python,adaptive,8,1,medium,1,expert,0.24,medium,13.92,79,88.2,9,7707.33
57,9280,c#,corrective,2,5,high,5,senior,3.49,low,23.7,24,69.07,6,3923.34
1,19960,java,corrective,7,2,medium,7,expert,7.22,low,44.8,59,91.81,1,8124.05
63,18943,javascript,preventive,5,6,high,6,expert,0.8,low,18.89,78,85.23,0,7759.26
54,6359,c#,perfective,5,7,medium,5,senior,1.83,low,26.86,23,83.5,3,2764.26
55,23678,java,perfective,3,4,low,8,senior,5.89,low,53.44,14,74.14,1,9609.0
40,35753,javascript,perfective,5,2,low,3,expert,5.6,medium,83.26,94,79.3,7,14397.13
15,11711,python,perfective,2,7,medium,6,senior,7.39,medium,40.18,13,83.89,9,4856.7
21,38104,python,corrective,4,2,low,5,junior,8.13,high,71.7,53,78.9,6,15304.54
47,2402,java,corrective,6,4,low,8,expert,1.29,low,87.67,77,87.93,7,1212.49
73,8755,java,perfective,1,3,high,4,senior,0.18,medium,21.63,5,77.35,10,3714.84
53,8720,dart,corrective,10,4,high,8,junior,6.9,high,80.72,77,68.09,5,3717.27
9,39984,javascript,adaptive,4,7,high,2,senior,3.01,medium,75.74,80,68.56,0,16053.77
74,47625,java,corrective,6,2,low,9,senior,6.26,high,35.69,17,60.23,8,19085.16
52,47854,javascript,corrective,9,5,low,9,senior,1.51,low,98.95,19,72.04,5,19163.54
57,22518,python,adaptive,2,6,low,6,senior,4.69,low,26.26,61,89.96,9,9161.36
26,21045,kotlin,adaptive,7,6,high,4,senior,5.04,medium,25.48,80,91.77,0,8571.52
41,30906,c#,adaptive,6,5,high,4,senior,5.85,low,77.23,79,68.1,0,12481.06
35,17246,php,adaptive,2,5,medium,6,senior,5.13,medium,43.47,39,98.36,7,7058.76
63,47443,python,corrective,8,3,low,5,senior,4.96,medium,33.08,38,80.1,5,19010.42
25,31665,javascript,corrective,7,7,medium,6,senior,3.33,low,17.87,51,96.68,7,12756.69
75,25799,javascript,perfective,5,0,medium,7,senior,0.71,low,76.53,31,88.27,7,10457.8
38,42576,php,adaptive,5,4,medium,7,senior,0.9,medium,78.63,72,88.9,10,17082.97
2,16971,python,corrective,7,6,medium,9,senior,4.34,medium,56.66,26,63.4,7,6938.61
7,12435,java,perfective,9,5,high,8,expert,3.56,medium,95.73,51,68.8,9,5154.63
34,46536,dart,corrective,9,4,low,6,junior,5.16,low,31.82,96,60.35,6,18661.08
17,2649,javascript,adaptive,9,6,low,6,junior,3.05,low,21.96,62,88.65,6,1291.13
43,32216,java,corrective,6,5,high,5,senior,6.88,low,67.75,73,73.78,9,12995.06
59,38791,python,perfective,10,7,low,1,expert,8.64,low,75.84,62,91.47,3,15594.41
51,47957,kotlin,adaptive,6,6,low,9,junior,2.99,high,22.49,16,73.56,8,19201.99
54,21532,python,corrective,3,3,low,9,junior,1.93,low,7.66,48,92.77,1,8766.75
24,30455,ruby,perfective,1,0,low,9,junior,1.16,high,81.05,99,65.23,10,12300.18
25,7758,php,adaptive,7,0,medium,8,senior,6.16,high,97.65,80,66.93,8,3324.56
71,43616,java,corrective,4,5,high,3,junior,4.44,low,64.47,81,73.64,9,17516.26
52,8000,c#,corrective,1,6,medium,1,senior,1.88,medium,27.79,22,76.34,2,3413.38
70,43242,python,corrective,8,3,medium,8,senior,6.53,high,99.67,97,73.95,1,17374.22
33,15751,java,corrective,6,1,medium,7,expert,1.48,high,89.33,71,90.55,3,6479.58
49,1754,php,adaptive,6,4,medium,5,senior,5.54,medium,51.34,12,63.88,4,942.98
29,5099,php,perfective,2,4,high,7,junior,5.27,high,82.53,22,74.05,1,2256.68
63,6895,c#,adaptive,1,2,high,4,senior,7.34,high,81.58,56,93.49,0,2988.89
22,12783,javascript,corrective,2,3,low,9,expert,0.55,medium,93.48,61,62.67,9,5303.89
26,29899,python,corrective,4,6,high,2,senior,8.88,high,84.09,53,97.69,10,12059.15
28,13474,python,corrective,2,7,medium,9,expert,7.03,medium,64.37,19,99.45,4,5558.61
49,33311,python,adaptive,1,7,high,9,expert,2.16,medium,60.93,85,63.54,8,13437.04
71,6139,java,perfective,7,2,medium,5,junior,1.83,high,46.74,51,71.65,4,2696.88
49,43005,java,corrective,8,5,high,1,senior,4.32,high,62.65,22,74.9,10,17245.24
