complexity,loc,lang_type,maint_type,skill,age,interdependence,team_size,exp,def_density,def_severity,churn,change_req,test_cov,doc_quality,cost
78,5656,c#,Corrective,5,2,Medium,2,Mid-level,7.45,Low,39.77,36,70.62,3,2504.97
75,33082,c#,Preventive,7,1,Medium,3,Senior,0.8,Low,42.81,13,82.87,1,13332.62
9,48316,javascript,Adaptive,10,2,Medium,8,Senior,0.49,Medium,88.02,26,95.77,6,19322.16
34,8710,java,Corrective,4,7,High,7,Mid-level,4.48,High,96.09,82,79.01,3,3703.62
76,14373,javascript,Corrective,1,1,Low,2,Junior,4.46,Medium,89.3,30,97.8,7,5940.06
35,27866,javascript,Corrective,3,2,Medium,6,Mid-level,8.96,Medium,71.92,72,68.58,7,11273.35
1,18012,javascript,Preventive,5,2,Low,9,Mid-level,1.26,Medium,58.5,80,62.97,6,7366.88
40,33870,javascript,Adaptive,3,4,Low,4,Senior,1.23,Medium,68.93,82,95.66,9,13644.97
64,7510,python,Corrective,7,2,High,9,Senior,1.47,Low,93.91,43,93.91,8,3226.95
22,46053,javascript,Corrective,9,3,High,2,Senior,0.3,High,25.0,67,99.7,3,18446.48
60,26046,python,Corrective,6,2,Medium,2,Mid-level,0.72,Low,53.51,47,87.18,6,10553.77
64,806,c#,Adaptive,10,1,High,9,Mid-level,6.6,Medium,68.96,56,97.47,9,580.59
72,22118,php,Corrective,1,2,High,7,Mid-level,4.32,High,67.92,74,93.08,9,9013.76
11,22961,javascript,Perfective,7,0,High,7,Senior,7.64,Medium,25.23,21,93.78,0,9302.49
14,24019,javascript,Corrective,3,5,Low,1,Junior,9.93,High,58.67,3,82.77,3,9718.48
60,49302,kotlin,Corrective,5,1,High,6,Junior,6.59,Medium,79.59,80,75.29,1,19758.74
30,42123,php,Adaptive,10,0,Medium,7,Junior,0.5,High,47.51,71,97.38,8,16898.13
35,45751,typescript,Adaptive,4,7,Medium,6,Senior,1.05,High,79.33,45,77.28,4,18331.49
37,23003,php,Preventive,10,1,Low,6,Mid-level,8.81,High,35.99,58,81.55,2,9345.7
5,18741,python,Adaptive,5,3,Medium,2,Mid-level,5.27,High,93.88,33,77.84,3,7638.97
78,15420,python,Corrective,5,5,Low,6,Senior,8.25,High,53.39,10,82.59,5,6352.39
26,40942,javascript,Adaptive,6,5,Low,4,Senior,8.57,High,59.59,30,78.82,9,16420.78
62,6974,java,Corrective,10,3,Medium,9,Mid-level,9.28,Medium,3.14,10,61.92,0,3012.58
4,2278,javascript,Corrective,10,5,High,1,Mid-level,9.5,Low,17.03,55,95.28,6,1134.55
42,34427,java,Preventive,6,3,High,8,Senior,5.55,Medium,63.29,37,77.78,7,13856.37
18,16798,javascript,Perfective,8,0,Medium,5,Senior,3.41,High,41.99,20,83.56,6,6871.31
40,10514,ruby,Preventive,8,7,High,1,Mid-level,9.62,High,50.82,93,65.57,6,4425.61
72,28490,ruby,Adaptive,9,4,High,4,Mid-level,5.47,High,6.3,9,60.14,8,11519.43
39,22899,javascript,Adaptive,8,1,High,1,Mid-level,0.64,High,83.41,25,69.81,3,9297.74
14,44185,php,Corrective,2,3,Low,6,Senior,6.43,Low,78.45,90,88.18,6,17713.97
32,44289,javascript,Corrective,10,1,Medium,2,Mid-level,5.88,Low,18.54,7,63.97,8,17742.79
51,43157,php,Perfective,1,7,High,5,Mid-level,8.96,Medium,63.43,7,96.36,4,17297.38
38,49680,python,Corrective,10,0,Medium,7,Junior,6.53,Low,81.83,59,68.6,1,19892.64
23,44620,kotlin,Perfective,2,4,Medium,2,Senior,3.49,Medium,64.09,71,68.18,4,17889.2
63,3293,c#,Perfective,2,7,Medium,6,Mid-level,9.66,High,31.04,33,67.26,3,1563.83
15,30067,java,Corrective,3,0,Medium,6,Junior,8.02,High,65.61,15,60.56,7,12117.59
25,30323,python,Adaptive,10,5,Medium,5,Mid-level,6.3,Medium,21.05,12,90.87,4,12215.85
17,47299,javascript,Adaptive,7,1,Low,5,Mid-level,2.93,Low,31.83,86,95.0,8,18942.86
66,4227,python,Corrective,2,6,Medium,3,Mid-level,3.74,Medium,24.01,75,84.57,8,1942.76
78,26539,python,Perfective,1,4,High,2,Senior,6.7,Medium,55.69,90,67.53,2,10776.03
53,49525,c#,Adaptive,6,5,High,7,Mid-level,0.72,Medium,10.82,21,71.41,9,19824.55
51,43541,javascript,Corrective,9,7,Low,1,Senior,2.57,Low,93.33,95,79.04,5,17480.91
39,22434,c#,Adaptive,3,4,High,6,Junior,7.14,Medium,33.35,26,98.17,5,9107.24
51,18647,typescript,Preventive,6,5,Medium,6,Junior,4.8,Low,21.9,63,69.89,3,7635.0
70,26705,javascript,Corrective,3,0,Medium,3,Junior,4.02,High,49.65,1,89.27,10,10803.29
6,10830,javascript,Perfective,1,3,High,2,Mid-level,1.51,Low,27.7,96,77.58,9,4532.0
67,16307,python,Corrective,5,1,High,2,Mid-level,4.42,Low,53.49,25,71.91,2,6705.47
7,22576,ruby,Perfective,10,2,High,9,Senior,7.71,Low,34.85,91,78.24,0,9174.25
51,44862,java,Perfective,4,2,Medium,5,Senior,2.64,Medium,13.21,82,62.85,6,18002.55
72,24376,dart,Corrective,7,0,High,7,Mid-level,0.05,Medium,26.59,68,91.95,4,9905.29
42,30680,php,Corrective,6,7,Low,5,Senior,6.69,High,43.84,96,69.73,9,12395.78
64,1906,javascript,Perfective,10,1,High,7,Mid-level,9.73,Medium,3.03,83,89.02,6,1026.33
15,7376,python,Adaptive,7,7,High,4,Senior,6.07,Medium,77.06,29,62.73,0,3154.98
29,27851,php,Perfective,5,1,Medium,8,Mid-level,1.2,Medium,62.18,7,98.2,7,11237.0
33,10074,php,Corrective,4,0,Low,7,Mid-level,3.21,Medium,60.14,37,67.72,2,4230.81
27,40894,python,Perfective,7,1,High,5,Senior,8.68,Low,54.6,60,95.31,6,16408.33
36,22559,java,Perfective,7,3,Low,6,Mid-level,2.33,Medium,59.03,80,92.38,2,9174.14
29,6130,php,Preventive,6,7,Low,5,Junior,6.08,High,93.47,64,98.71,2,2671.41
38,29920,python,Corrective,8,0,High,7,Mid-level,4.03,High,0.86,66,79.12,9,12081.82
57,4348,typescript,Adaptive,4,3,Medium,2,Mid-level,2.08,High,4.78,45,89.1,8,1975.76
27,32568,javascript,Adaptive,10,1,High,5,Senior,8.13,Low,19.15,89,74.83,1,13132.66
55,33162,python,Corrective,5,0,Medium,3,Mid-level,7.43,Low,16.73,94,67.37,3,13383.72
33,14145,php,Adaptive,4,1,Low,9,Senior,6.62,High,18.12,71,77.72,5,5847.6
68,1263,java,Corrective,1,7,High,6,Mid-level,2.36,Low,67.19,42,66.63,2,767.09
66,35366,javascript,Perfective,8,0,Medium,3,Mid-level,0.98,Low,45.95,58,99.28,9,14240.08
10,8594,python,Adaptive,1,1,Low,7,Senior,5.76,Low,99.18,45,63.85,9,3637.34
5,28621,python,Corrective,5,7,High,4,Mid-level,5.54,Medium,22.69,71,83.57,6,11553.79
74,30903,c#,Adaptive,6,3,Medium,3,Senior,1.88,Low,31.08,34,85.06,6,12476.32
38,3904,javascript,Adaptive,6,6,Medium,8,Mid-level,0.56,Medium,98.42,38,81.52,4,1791.49
13,47176,javascript,Corrective,5,3,Medium,4,Mid-level,0.81,Medium,83.18,91,86.49,2,18896.91
31,39953,php,Preventive,3,1,High,1,Junior,9.93,High,46.98,50,64.65,1,16043.24
47,18275,c#,Preventive,5,0,High,6,Mid-level,7.84,Low,55.46,3,82.2,3,7464.2
52,45017,python,Adaptive,8,2,High,1,Mid-level,9.22,Medium,84.32,79,71.49,3,18061.75
56,24538,java,Corrective,2,3,Low,5,Senior,1.95,Medium,48.1,76,97.61,10,9961.97
15,24264,typescript,Perfective,6,3,High,7,Mid-level,9.61,Medium,20.6,83,90.48,7,9838.61
29,2236,php,Adaptive,9,7,Medium,6,Mid-level,1.43,Medium,82.84,50,98.9,7,1127.22
8,20680,javascript,Corrective,8,5,Medium,2,Junior,5.09,High,53.78,4,61.5,4,8401.24
5,28328,java,Adaptive,8,2,Medium,4,Junior,8.3,Low,15.3,54,71.41,5,11435.66
29,27336,java,Adaptive,8,1,High,2,Mid-level,3.5,High,50.56,100,67.82,7,11070.08
47,29273,ruby,Adaptive,7,6,High,1,Senior,4.25,Medium,41.32,19,60.45,0,11821.37
68,38105,php,Adaptive,8,0,Low,3,Senior,1.28,Low,87.68,23,69.69,4,15320.24
76,47923,c#,Adaptive,6,5,Medium,3,Senior,1.23,High,12.61,35,87.15,3,19203.98
45,47245,php,Preventive,2,1,High,7,Senior,6.2,Medium,87.52,33,69.24,3,18924.94
2,1454,php,Corrective,2,4,Low,1,Mid-level,6.76,Low,51.22,53,80.36,10,810.23
27,25148,python,Perfective,8,6,High,9,Senior,7.77,Low,40.44,33,95.51,1,10177.62
36,39223,javascript,Perfective,1,3,Medium,6,Junior,5.57,Low,16.2,82,87.75,9,15760.48
36,7992,python,Adaptive,6,4,Medium,4,Mid-level,6.46,Medium,70.08,16,75.79,0,3401.18
26,47317,java,Adaptive,6,3,Low,3,Mid-level,0.14,Low,92.68,4,74.9,5,18933.56
43,22156,php,Adaptive,4,3,Low,3,Junior,1.62,Low,37.54,88,78.23,6,9023.44
27,39159,javascript,Adaptive,10,4,High,2,Senior,9.85,Low,24.16,17,67.08,4,15716.06
69,26909,javascript,Perfective,3,6,Low,2,Mid-level,0.76,High,55.49,54,85.36,7,10901.59
20,22519,python,Adaptive,3,7,High,5,Senior,6.79,High,79.62,52,74.57,8,9145.17
11,5531,java,Preventive,1,4,Medium,9,Mid-level,1.76,High,0.38,49,94.09,10,2421.23
74,33570,java,Corrective,3,1,Low,2,Junior,7.17,Low,63.14,71,90.26,10,13540.17
38,44815,java,Corrective,4,5,Low,2,Senior,7.06,High,59.65,90,84.42,1,17976.01
6,13288,c#,Adaptive,5,5,Medium,6,Mid-level,2.34,Medium,31.82,78,74.57,10,5498.28
72,25942,java,Corrective,3,4,High,2,Mid-level,2.7,High,45.14,44,68.4,3,10522.34
23,37757,c#,Corrective,6,1,Medium,4,Junior,6.55,Medium,24.7,12,91.05,10,15151.88
47,2927,python,Corrective,5,7,Medium,6,Mid-level,3.9,Medium,78.99,15,79.46,8,1402.23
46,41372,python,Corrective,3,5,Medium,5,Mid-level,1.95,High,63.45,85,68.99,4,16620.71
12,41145,java,Corrective,6,1,Medium,1,Mid-level,7.32,Low,53.27,83,67.81,2,16514.84
13,797,javascript,Preventive,6,7,Medium,6,Senior,1.54,Medium,39.25,12,66.62,5,546.88
62,24109,c#,Corrective,8,1,High,1,Senior,8.56,High,29.14,19,91.09,2,9780.06
60,35298,javascript,Perfective,2,3,Medium,3,Senior,5.15,High,82.27,65,69.16,4,14220.5
43,45142,javascript,Perfective,1,5,Medium,5,Senior,1.06,High,45.14,98,81.07,2,18110.78
76,15687,ruby,Preventive,4,7,Low,5,Mid-level,6.94,Medium,50.14,46,78.06,5,6469.42
68,23271,python,Corrective,7,5,High,6,Mid-level,5.19,Low,52.08,18,83.18,9,9452.17
5,25784,java,Perfective,10,3,Low,8,Junior,2.98,Low,44.84,44,95.09,4,10421.64
37,28448,php,Adaptive,3,4,Low,5,Junior,4.23,Medium,25.61,36,94.71,8,11486.57
72,42707,c#,Adaptive,3,3,Medium,1,Senior,2.98,Medium,12.03,53,78.04,2,17148.7
31,21266,java,Adaptive,5,5,Medium,5,Mid-level,2.63,Low,9.85,5,60.61,5,8644.11
9,44957,typescript,Perfective,5,5,Medium,3,Mid-level,1.64,Low,75.75,13,77.06,7,17994.83
51,16308,php,Corrective,10,6,Medium,4,Mid-level,3.63,Medium,22.35,3,84.25,6,6687.77
29,26970,java,Perfective,3,7,High,8,Mid-level,2.51,High,5.57,85,82.31,5,10917.57
78,3411,c#,Adaptive,9,4,Low,7,Junior,6.83,High,79.75,54,86.05,1,1620.08
40,47611,javascript,Perfective,4,3,High,5,Junior,6.84,High,15.41,99,66.16,6,19088.34
41,7146,javascript,Preventive,3,7,Medium,2,Junior,5.02,High,62.51,33,85.86,7,3071.09
11,35354,java,Corrective,2,0,Medium,6,Mid-level,7.78,Medium,33.86,26,67.31,0,14208.14
23,30806,java,Preventive,10,7,Medium,6,Mid-level,8.41,High,12.65,6,90.02,8,12403.46
1,41706,c#,Corrective,9,0,Low,6,Junior,5.8,Medium,41.45,2,73.56,3,16704.2
46,12011,javascript,Corrective,4,4,High,9,Senior,6.19,High,1.48,46,88.4,7,4999.65
21,3511,php,Corrective,3,3,Medium,8,Mid-level,2.83,High,84.1,96,61.91,9,1650.31
36,2334,c#,Corrective,7,3,Medium,8,Mid-level,8.95,High,51.35,1,76.31,6,1159.29
54,18827,python,Adaptive,8,1,Medium,1,Senior,0.24,Medium,13.92,79,88.2,9,7707.33
57,9280,c#,Corrective,2,5,High,5,Mid-level,3.49,Low,23.7,24,69.07,6,3923.34
1,19960,java,Corrective,7,2,Medium,7,Senior,7.22,Low,44.8,59,91.81,1,8124.05
63,18943,javascript,Preventive,5,6,High,6,Senior,0.8,Low,18.89,78,85.23,0,7759.26
54,6359,c#,Perfective,5,7,Medium,5,Mid-level,1.83,Low,26.86,23,83.5,3,2764.26
55,23678,java,Perfective,3,4,Low,8,Senior,5.89,Low,53.44,14,74.14,1,9609.0
40,35753,javascript,Perfective,5,2,Low,3,Senior,5.6,Medium,83.26,94,79.3,7,14397.13
15,11711,python,Perfective,2,7,Medium,6,Mid-level,7.39,Medium,40.18,13,83.89,9,4856.7
21,38104,python,Corrective,4,2,Low,5,Mid-level,8.13,High,71.7,53,78.9,6,15304.54
47,2402,java,Corrective,6,4,Low,8,Senior,1.29,Low,87.67,77,87.93,7,1212.49
73,8755,java,Perfective,1,3,High,4,Senior,0.18,Medium,21.63,5,77.35,10,3714.84
53,8720,dart,Corrective,10,4,High,8,Mid-level,6.9,High,80.72,77,68.09,5,3717.27
9,39984,javascript,Adaptive,4,7,High,2,Mid-level,3.01,Medium,75.74,80,68.56,0,16053.77
74,47625,java,Corrective,6,2,Low,9,Senior,6.26,High,35.69,17,60.23,8,19085.16
52,47854,javascript,Corrective,9,5,Low,9,Mid-level,1.51,Low,98.95,19,72.04,5,19163.54
57,22518,python,Adaptive,2,6,Low,6,Mid-level,4.69,Low,26.26,61,89.96,9,9161.36
26,21045,kotlin,Adaptive,7,6,High,4,Senior,5.04,Medium,25.48,80,91.77,0,8571.52
41,30906,c#,Adaptive,6,5,High,4,Mid-level,5.85,Low,77.23,79,68.1,0,12481.06
35,17246,php,Adaptive,2,5,Medium,6,Mid-level,5.13,Medium,43.47,39,98.36,7,7058.76
63,47443,python,Corrective,8,3,Low,5,Senior,4.96,Medium,33.08,38,80.1,5,19010.42
